onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	2	1	2.197	post.bmp	cost.bmp
4.024999999999999	4.0	5	1	1.389	blackcross.bmp	blackcross.bmp
8.05	4.4	6	0	2.099	o.bmp	p.bmp
12.476000000000003	4.0	3	1	1.326	rum.bmp	numb.bmp
16.501	4.8	5	1	1.474	blackcross.bmp	blackcross.bmp
21.327	4.0	6	1	1.602	c.bmp	u.bmp
25.352	4.0	1	1	1.294	fought.bmp	sought.bmp
29.377	4.0	1	1	1.686	scheme.bmp	theme.bmp
33.402	4.0	6	1	1.738	m.bmp	n.bmp
37.42699999999999	4.4	1	1	0.996	stool.bmp	fool.bmp
41.852999999999994	4.4	5	1	1.655	blackcross.bmp	blackcross.bmp
46.278999999999996	4.4	1	1	1.297	soak.bmp	oak.bmp
50.70399999999999	4.4	2	1	2.202	threat.bmp	wheat.bmp
55.129999999999995	4.0	1	1	0.994	thread.bmp	spread.bmp
59.155	4.4	3	1	1.464	pile.bmp	trial.bmp
63.581	4.8	4	1	1.854	swap.bmp	watch.bmp
68.407	4.8	5	1	1.417	blackcross.bmp	blackcross.bmp
73.234	4.4	5	1	1.321	blackcross.bmp	blackcross.bmp
77.66	4.4	4	1	1.749	tough.bmp	dull.bmp
82.085	4.8	6	1	1.585	w.bmp	e.bmp
86.91199999999999	4.8	1	1	0.989	sweep.bmp	creep.bmp
91.73899999999999	4.8	6	1	1.703	k.bmp	t.bmp
96.565	4.4	5	1	1.584	blackcross.bmp	blackcross.bmp
100.991	4.4	3	1	1.441	stroke.bmp	soak.bmp
105.41699999999999	4.4	4	1	1.571	trial.bmp	fall.bmp
109.842	4.8	6	1	1.333	k.bmp	l.bmp
114.669	4.0	5	1	1.672	blackcross.bmp	blackcross.bmp
118.694	4.4	5	1	1.511	blackcross.bmp	blackcross.bmp
123.11999999999999	4.4	5	1	1.617	blackcross.bmp	blackcross.bmp
127.545	4.4	5	1	1.467	blackcross.bmp	blackcross.bmp
131.971	4.0	1	1	1.014	beef.bmp	reef.bmp
135.996	4.0	5	1	1.446	blackcross.bmp	blackcross.bmp
140.038	4.8	2	0	1.405	wart.bmp	smart.bmp
144.864	4.8	2	1	1.818	dose.bmp	pose.bmp
149.691	4.4	5	1	1.518	blackcross.bmp	blackcross.bmp
154.11700000000002	4.0	2	1	2.341	touch.bmp	couch.bmp
158.14100000000002	4.0	6	1	1.796	v.bmp	m.bmp
162.166	4.8	5	1	2.342	blackcross.bmp	blackcross.bmp
166.99300000000002	4.8	5	1	1.491	blackcross.bmp	blackcross.bmp
171.82000000000002	4.4	5	1	1.323	blackcross.bmp	blackcross.bmp
176.245	4.0	5	1	1.633	blackcross.bmp	blackcross.bmp
180.27	4.8	5	1	1.711	blackcross.bmp	blackcross.bmp
185.097	4.4	4	1	1.33	port.bmp	warm.bmp
189.53900000000002	4.8	3	1	0.934	june.bmp	noon.bmp
194.366	4.4	4	1	1.672	wreath.bmp	leap.bmp
198.792	4.0	5	1	1.553	blackcross.bmp	blackcross.bmp
202.817	4.4	6	1	1.222	c.bmp	d.bmp
207.24200000000002	4.4	2	1	2.255	glove.bmp	stove.bmp
211.668	4.8	1	1	1.275	numb.bmp	crumb.bmp
216.495	4.8	2	1	1.574	stood.bmp	flood.bmp
221.321	4.4	6	0	1.709	i.bmp	j.bmp
225.747	4.8	4	1	1.386	smart.bmp	drought.bmp
230.573	4.4	3	0	1.203	stir.bmp	blur.bmp
234.999	4.4	5	1	1.21	blackcross.bmp	blackcross.bmp
239.42499999999998	4.8	5	1	1.422	blackcross.bmp	blackcross.bmp
244.25200000000004	4.8	2	0	0.983	pool.bmp	wool.bmp
249.078	4.0	5	1	2.016	blackcross.bmp	blackcross.bmp
253.10300000000004	4.4	5	1	1.505	blackcross.bmp	blackcross.bmp
257.529	4.4	2	0	0.841	fought.bmp	drought.bmp
261.955	4.0	3	1	1.583	flight.bmp	spite.bmp
265.979	4.4	3	1	1.106	scheme.bmp	cream.bmp
270.42199999999997	4.0	6	0	2.042	z.bmp	g.bmp
274.447	4.8	4	0	1.184	ghost.bmp	pose.bmp
279.27299999999997	4.4	5	1	1.538	blackcross.bmp	blackcross.bmp
283.69899999999996	4.0	4	1	1.277	grace.bmp	fence.bmp
287.741	4.0	4	1	1.54	dried.bmp	stood.bmp
291.76599999999996	4.0	4	1	1.176	ford.bmp	rod.bmp
295.791	4.4	1	1	1.118	strap.bmp	gap.bmp
300.233	4.8	6	1	2.039	e.bmp	f.bmp
305.06	4.0	5	1	1.226	blackcross.bmp	blackcross.bmp
309.085	4.0	4	0	1.479	gross.bmp	post.bmp
313.10999999999996	4.0	4	1	1.172	fault.bmp	note.bmp
317.13399999999996	4.8	1	1	0.868	bull.bmp	full.bmp
321.96099999999996	4.8	3	1	1.142	chase.bmp	grace.bmp
326.78799999999995	4.0	3	1	1.114	float.bmp	note.bmp
330.813	4.8	3	1	1.161	bride.bmp	dried.bmp
335.639	4.8	4	1	1.431	thief.bmp	plead.bmp
340.466	4.4	1	1	0.867	bluff.bmp	puff.bmp
344.89099999999996	4.8	6	1	0.979	v.bmp	w.bmp
349.71799999999996	4.8	1	1	1.453	shove.bmp	glove.bmp
354.54499999999996	4.4	6	1	1.781	y.bmp	o.bmp
358.96999999999997	4.8	2	1	1.777	stamp.bmp	swamp.bmp
363.79699999999997	4.4	4	1	1.459	stamp.bmp	tomb.bmp
368.22299999999996	4.0	5	1	1.654	blackcross.bmp	blackcross.bmp
