onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	5	1	1.209	blackcross.wav	blackcross.wav
4.820000000000004	4.4	2	1	1.117	twough.wav	drough.wav
9.239	5.2	2	0	n/a	shwarm.wav	varm.wav
14.459999999999997	4.4	4	1	1.362	plange.wav	jase.wav
18.88	4.4	5	1	1.166	blackcross.wav	blackcross.wav
23.3	4.0	5	1	1.133	blackcross.wav	blackcross.wav
27.319	4.8	5	1	1.159	blackcross.wav	blackcross.wav
32.138999999999996	4.4	5	1	1.249	blackcross.wav	blackcross.wav
36.559	4.0	5	1	1.082	blackcross.wav	blackcross.wav
40.578	4.8	4	1	1.003	neaf.wav	shrease.wav
45.397999999999996	4.0	6	1	1.143	i.wav	r.wav
49.417	4.8	4	1	1.581	spouth.wav	zull.wav
54.236999999999995	4.0	4	1	1.261	zarp.wav	twarm.wav
58.256	4.4	5	1	1.273	blackcross.wav	blackcross.wav
62.676	4.0	2	1	1.461	snull.wav	chull.wav
66.695	4.0	5	1	1.532	blackcross.wav	blackcross.wav
70.714	4.0	6	0	0.786	i.wav	j.wav
74.73299999999999	4.0	1	0	1.054	plapse.wav	dapse.wav
78.752	4.8	2	1	0.93	grost.wav	nost.wav
83.573	4.4	4	1	0.973	vood.wav	shase.wav
87.99199999999999	4.4	4	1	1.077	glown.wav	stomb.wav
92.41199999999999	4.8	2	1	1.133	glead.wav	jead.wav
97.232	4.4	6	1	1.099	f.wav	n.wav
101.652	4.0	4	1	1.159	strough.wav	wouth.wav
105.671	4.8	5	1	1.254	blackcross.wav	blackcross.wav
110.491	4.4	2	0	1.604	nearth.wav	fearth.wav
114.91099999999999	4.4	1	0	1.724	crense.wav	nense.wav
119.33	4.0	5	1	1.176	blackcross.wav	blackcross.wav
123.35000000000001	4.0	1	1	1.362	treens.wav	smeens.wav
127.36899999999999	4.0	5	1	1.385	blackcross.wav	blackcross.wav
131.388	4.8	4	1	2.384	sharf.wav	twove.wav
136.208	4.0	6	1	1.1	g.wav	h.wav
140.227	4.4	1	0	1.253	swault.wav	lault.wav
144.64700000000002	4.0	5	1	1.188	blackcross.wav	blackcross.wav
148.66600000000003	4.4	6	1	1.004	e.wav	f.wav
153.085	4.0	5	1	1.365	blackcross.wav	blackcross.wav
157.10500000000002	4.0	3	1	1.151	mide.wav	jied.wav
161.12400000000002	4.4	5	1	1.233	blackcross.wav	blackcross.wav
165.543	4.0	1	0	1.391	slutch.wav	putch.wav
169.562	4.4	1	1	0.806	treal.wav	cheal.wav
173.982	4.0	3	1	1.162	pript.wav	shrypt.wav
178.001	4.0	5	1	1.429	blackcross.wav	blackcross.wav
182.02	4.4	5	1	1.257	blackcross.wav	blackcross.wav
186.44	4.0	5	1	1.253	blackcross.wav	blackcross.wav
190.459	4.0	5	1	1.168	blackcross.wav	blackcross.wav
194.478	4.4	5	1	1.05	blackcross.wav	blackcross.wav
198.89800000000002	4.4	3	1	1.08	durf.wav	merf.wav
203.317	4.8	6	1	1.087	c.wav	u.wav
208.138	4.8	5	1	1.252	blackcross.wav	blackcross.wav
212.958	4.4	4	1	0.681	scose.wav	brost.wav
217.37800000000001	4.8	3	1	1.173	reash.wav	sliche.wav
222.198	4.8	3	1	0.828	derb.wav	shurb.wav
227.018	4.8	2	0	0.965	shrase.wav	flase.wav
231.838	4.0	6	0	1.722	h.wav	p.wav
235.857	4.4	6	1	1.119	z.wav	g.wav
240.27700000000002	4.4	3	1	1.583	chelm.wav	swealm.wav
244.69700000000003	4.0	5	1	1.107	blackcross.wav	blackcross.wav
248.71600000000004	4.0	3	1	1.115	slearn.wav	zurn.wav
252.73499999999999	4.4	3	1	1.22	slurl.wav	dirl.wav
257.155	4.0	5	1	1.037	blackcross.wav	blackcross.wav
261.174	4.8	6	1	1.023	k.wav	l.wav
265.99399999999997	4.4	2	1	1.357	larp.wav	swarp.wav
270.414	4.4	1	1	1.229	vuss.wav	duss.wav
274.83299999999997	4.4	6	1	0.912	j.wav	b.wav
279.253	4.8	3	1	1.291	pault.wav	zalt.wav
284.073	4.8	5	1	1.185	blackcross.wav	blackcross.wav
288.893	4.0	5	1	1.251	blackcross.wav	blackcross.wav
292.912	4.4	2	1	0.943	plown.wav	rown.wav
297.332	4.8	6	1	0.952	v.wav	m.wav
302.152	4.4	4	1	1.244	kearth.wav	geath.wav
306.572	4.4	6	1	1.176	y.wav	z.wav
310.99199999999996	4.8	5	1	1.109	blackcross.wav	blackcross.wav
315.81199999999995	4.0	3	1	1.067	nuss.wav	zus.wav
319.83099999999996	4.4	3	1	0.915	nerge.wav	yurge.wav
324.251	5.2	4	0	n/a	sull.wav	trow.wav
329.471	4.8	1	1	1.064	preash.wav	sleash.wav
334.292	4.8	1	1	1.436	clurl.wav	turl.wav
339.11199999999997	4.4	2	1	0.873	twear.wav	zear.wav
343.532	4.8	4	1	1.267	preath.wav	shworth.wav
348.352	4.8	4	1	1.156	plear.wav	zour.wav
353.17199999999997	4.0	5	1	1.081	blackcross.wav	blackcross.wav
357.191	4.4	5	1	1.109	blackcross.wav	blackcross.wav
361.611	4.8	5	1	1.383	blackcross.wav	blackcross.wav
366.431	5.2	1	0	n/a	punge.wav	crunge.wav
