onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	6	0	0.724	i.bmp	r.bmp
4.826999999999998	4.8	3	0	0.521	nuss.bmp	zus.bmp
9.653000000000006	4.4	3	0	1.08	slearn.bmp	zurn.bmp
14.079000000000008	4.0	3	1	0.705	plirk.bmp	swerk.bmp
18.104	4.0	3	0	0.474	pault.bmp	zalt.bmp
22.129000000000005	4.4	6	0	1.126	a.bmp	b.bmp
26.555000000000007	4.0	6	1	0.774	e.bmp	f.bmp
30.58	4.0	4	0	2.939	kearth.bmp	geath.bmp
34.605000000000004	4.8	4	0	1.265	preath.bmp	shworth.bmp
39.43100000000001	4.0	1	0	0.944	treal.bmp	cheal.bmp
43.456	4.8	5	1	2.246	blackcross.bmp	blackcross.bmp
48.283	4.4	6	0	n/a	w.bmp	e.bmp
52.709	4.4	2	0	0.874	crove.bmp	swove.bmp
57.134	4.4	3	1	2.168	dite.bmp	vight.bmp
61.56000000000002	4.0	2	1	1.458	creath.bmp	steath.bmp
65.585	4.0	3	1	0.963	kreens.bmp	speans.bmp
69.61	4.0	5	1	1.374	blackcross.bmp	blackcross.bmp
73.635	4.0	5	0	n/a	blackcross.bmp	blackcross.bmp
77.66000000000001	4.4	5	1	2.454	blackcross.bmp	blackcross.bmp
82.086	4.4	4	0	n/a	pread.bmp	slear.bmp
86.51200000000001	4.4	3	1	2.686	mide.bmp	jied.bmp
90.937	4.8	6	1	0.889	z.bmp	g.bmp
95.764	4.8	3	1	0.767	mense.bmp	shence.bmp
100.59000000000002	4.4	2	0	0.573	snull.bmp	chull.bmp
105.016	4.0	1	1	2.068	zite.bmp	pite.bmp
109.04100000000001	4.8	1	0	1.834	plapse.bmp	dapse.bmp
113.86800000000001	4.0	1	0	1.804	slutch.bmp	putch.bmp
117.89300000000001	4.0	5	1	1.135	blackcross.bmp	blackcross.bmp
121.91799999999999	4.0	5	0	0.992	blackcross.bmp	blackcross.bmp
125.943	4.0	5	1	1.129	blackcross.bmp	blackcross.bmp
129.96800000000002	4.8	2	0	0.842	nouth.bmp	scouth.bmp
134.79399999999998	4.4	6	1	0.498	y.bmp	o.bmp
139.22000000000003	4.8	3	0	n/a	splirt.bmp	furt.bmp
144.04700000000003	4.0	6	1	2.105	v.bmp	w.bmp
148.072	4.8	5	1	1.913	blackcross.bmp	blackcross.bmp
152.89800000000002	4.8	3	0	n/a	durf.bmp	merf.bmp
157.72500000000002	4.4	1	1	0.377	punge.bmp	crunge.bmp
162.151	4.8	5	1	1.195	blackcross.bmp	blackcross.bmp
166.97700000000003	4.8	5	1	1.38	blackcross.bmp	blackcross.bmp
171.80400000000003	4.8	5	1	1.224	blackcross.bmp	blackcross.bmp
176.63	4.0	5	1	1.795	blackcross.bmp	blackcross.bmp
180.65500000000003	4.8	5	1	1.7	blackcross.bmp	blackcross.bmp
185.48199999999997	4.0	2	0	n/a	twear.bmp	zear.bmp
189.507	4.4	1	1	0.971	pritz.bmp	vitz.bmp
193.933	4.0	2	1	0.466	spomb.bmp	clomb.bmp
197.95799999999997	4.8	1	1	2.008	snerge.bmp	gerge.bmp
202.784	4.8	5	0	n/a	blackcross.bmp	blackcross.bmp
