onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	1	1	1.471	shove.wav	glove.bmp
4.028999999999996	4.4	4	1	1.16	swap.wav	watch.bmp
8.458999999999946	4.4	6	0	1.681	l.wav	d.bmp
12.88900000000001	4.8	4	1	1.32	dried.wav	stood.bmp
17.704999999999927	4.0	4	0	1.594	grace.wav	fence.bmp
21.732999999999947	4.0	5	1	2.418	blackcross.wav	blackcross.bmp
25.761999999999944	4.0	5	1	1.731	blackcross.wav	blackcross.bmp
29.789999999999964	4.4	5	1	1.752	blackcross.wav	blackcross.bmp
34.219999999999914	4.0	1	0	1.532	strap.wav	gap.bmp
38.24899999999991	4.4	5	1	2.142	blackcross.wav	blackcross.bmp
42.678999999999974	4.8	1	0	1.165	thread.wav	spread.bmp
47.495000000000005	4.8	4	1	1.505	port.wav	warm.bmp
52.309999999999945	4.8	2	0	1.289	gross.wav	moss.bmp
57.14099999999996	4.0	3	1	1.236	wheel.wav	deal.bmp
61.16999999999996	4.0	1	0	1.129	bluff.wav	puff.bmp
65.19899999999996	4.4	1	0	1.053	numb.wav	crumb.bmp
69.6289999999999	4.4	2	1	1.372	mouth.wav	youth.bmp
74.05899999999997	4.0	2	0	1.326	threat.wav	wheat.bmp
78.08699999999999	4.0	2	1	1.429	dull.wav	bull.bmp
82.11599999999999	4.8	5	1	1.637	blackcross.wav	blackcross.bmp
86.9319999999999	4.0	5	1	2.119	blackcross.wav	blackcross.bmp
90.95999999999992	4.4	3	0	1.531	flight.wav	spite.bmp
95.38999999999999	4.4	5	1	2.48	blackcross.wav	blackcross.bmp
99.81999999999994	4.8	5	1	1.675	blackcross.wav	blackcross.bmp
104.63599999999997	4.8	6	1	1.708	a.wav	b.bmp
109.45099999999991	4.4	3	0	1.215	roast.wav	ghost.bmp
113.88099999999997	4.4	1	0	1.363	sweep.wav	creep.bmp
118.31099999999992	4.8	5	1	1.999	blackcross.wav	blackcross.bmp
123.12699999999995	4.4	5	1	1.794	blackcross.wav	blackcross.bmp
127.55599999999993	4.0	1	1	1.423	quart.wav	wart.bmp
131.58499999999992	4.0	5	1	1.76	blackcross.wav	blackcross.bmp
135.61399999999992	4.0	2	1	0.976	fought.wav	drought.bmp
139.64199999999994	4.4	3	1	1.143	june.wav	noon.bmp
144.072	4.4	2	1	1.164	touch.wav	couch.bmp
148.50199999999995	4.0	6	1	1.75	c.wav	d.bmp
152.53099999999995	4.8	5	1	1.64	blackcross.wav	blackcross.bmp
157.34699999999998	4.8	5	1	1.915	blackcross.wav	blackcross.bmp
162.16199999999992	4.8	4	1	1.585	thief.wav	plead.bmp
166.97699999999998	4.0	4	0	1.356	gross.wav	post.bmp
171.00599999999997	4.0	3	0	1.725	pile.wav	trial.bmp
175.034	4.8	1	0	1.366	flood.wav	blood.bmp
