onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	6	1	3.078	a.bmp	s.bmp
4.82	4.8	3	1	1.265	fall.bmp	crawl.bmp
9.64	4.4	3	1	1.249	leap.bmp	sweep.bmp
14.060000000000002	4.0	3	1	1.273	tense.bmp	fence.bmp
18.079	4.0	3	1	0.883	soup.bmp	loop.bmp
22.098	4.4	6	0	1.238	j.bmp	b.bmp
26.518	4.0	6	1	1.53	h.bmp	p.bmp
30.537	4.0	4	1	1.309	pool.bmp	tooth.bmp
34.556000000000004	4.8	4	1	1.512	both.bmp	stroke.bmp
39.377	4.0	1	1	1.109	quart.bmp	wart.bmp
43.39600000000001	4.8	5	1	1.364	blackcross.bmp	blackcross.bmp
48.216	4.4	6	1	1.126	a.bmp	b.bmp
52.636	4.4	2	0	1.015	pint.bmp	hint.bmp
57.055	4.4	3	1	1.178	wheel.bmp	deal.bmp
61.475	4.0	2	1	1.293	smooth.bmp	tooth.bmp
65.494	4.0	3	0	2.284	stool.bmp	rule.bmp
69.513	4.0	5	1	1.282	blackcross.bmp	blackcross.bmp
73.53200000000001	4.0	5	1	1.353	blackcross.bmp	blackcross.bmp
77.55199999999999	4.4	5	1	1.392	blackcross.bmp	blackcross.bmp
81.971	4.4	4	1	1.19	flight.bmp	threat.bmp
86.39099999999999	4.4	3	0	1.44	bluff.bmp	tough.bmp
90.811	4.8	6	0	1.157	i.bmp	r.bmp
95.631	4.8	3	0	1.377	halt.bmp	fault.bmp
100.45100000000002	4.4	2	1	2.31	dull.bmp	bull.bmp
104.87100000000001	4.0	1	1	0.808	brow.bmp	cow.bmp
108.89000000000001	4.8	1	1	0.789	goat.bmp	float.bmp
113.71000000000001	4.0	1	1	0.94	glide.bmp	bride.bmp
117.72900000000001	4.0	5	1	1.237	blackcross.bmp	blackcross.bmp
121.749	4.0	5	1	1.415	blackcross.bmp	blackcross.bmp
125.768	4.0	5	1	1.92	blackcross.bmp	blackcross.bmp
129.787	4.8	2	1	1.285	plead.bmp	spread.bmp
134.607	4.4	6	1	0.944	t.bmp	u.bmp
139.02700000000002	4.8	3	0	0.913	roast.bmp	ghost.bmp
143.847	4.0	6	1	1.394	y.bmp	z.bmp
147.866	4.8	5	1	1.463	blackcross.bmp	blackcross.bmp
152.686	4.8	3	1	1.908	odd.bmp	rod.bmp
157.507	4.4	1	1	0.799	spoon.bmp	noon.bmp
161.92600000000002	4.8	5	1	1.32	blackcross.bmp	blackcross.bmp
166.747	4.8	5	1	1.302	blackcross.bmp	blackcross.bmp
171.567	4.8	5	1	1.957	blackcross.bmp	blackcross.bmp
176.387	4.0	5	1	1.498	blackcross.bmp	blackcross.bmp
180.406	4.8	5	1	1.355	blackcross.bmp	blackcross.bmp
185.227	4.0	2	1	2.375	breath.bmp	wreath.bmp
189.246	4.4	1	1	0.829	neat.bmp	wheat.bmp
193.66500000000002	4.0	2	0	0.947	mouth.bmp	youth.bmp
197.684	4.8	1	1	1.06	toss.bmp	moss.bmp
202.505	4.8	5	1	1.633	blackcross.bmp	blackcross.bmp
207.32500000000002	4.4	6	1	1.141	g.bmp	h.bmp
211.745	4.8	4	1	1.347	rule.bmp	blur.bmp
216.565	4.0	2	0	1.297	tomb.bmp	comb.bmp
220.584	4.8	6	1	2.604	r.bmp	s.bmp
225.404	4.0	4	1	0.968	june.bmp	loop.bmp
229.42400000000004	4.4	3	1	1.6	warm.bmp	form.bmp
233.84300000000002	4.4	4	1	3.066	rum.bmp	touch.bmp
238.26300000000003	4.0	2	0	n/a	gross.bmp	moss.bmp
242.28199999999998	4.0	4	1	1.128	glow.bmp	stove.bmp
246.301	4.8	5	1	1.299	blackcross.bmp	blackcross.bmp
251.12099999999998	4.8	4	1	1.022	wheel.bmp	sneak.bmp
255.942	4.0	5	0	n/a	blackcross.bmp	blackcross.bmp
259.961	4.4	2	0	2.145	cow.bmp	glow.bmp
264.38	4.4	1	1	2.144	pile.bmp	mile.bmp
268.8	4.8	3	1	1.182	cheek.bmp	sneak.bmp
273.62	4.4	4	1	1.428	youth.bmp	hint.bmp
278.04	4.4	5	1	0.578	blackcross.bmp	blackcross.bmp
282.46000000000004	4.0	3	1	1.197	thief.bmp	beef.bmp
286.479	4.4	5	1	1.323	blackcross.bmp	blackcross.bmp
290.899	4.8	2	1	1.253	swarm.bmp	harm.bmp
295.719	4.0	6	1	2.21	l.bmp	d.bmp
299.738	4.4	2	1	2.013	both.bmp	cloth.bmp
304.158	4.4	5	1	1.246	blackcross.bmp	blackcross.bmp
308.577	4.8	4	1	1.012	cream.bmp	swarm.bmp
313.398	4.4	2	1	1.348	ford.bmp	word.bmp
317.817	4.4	1	1	1.488	vase.bmp	chase.bmp
322.237	4.0	6	1	1.457	f.bmp	n.bmp
326.25600000000003	4.8	1	1	0.854	flood.bmp	blood.bmp
331.076	4.0	3	1	1.154	quart.bmp	port.bmp
335.096	4.4	5	1	1.481	blackcross.bmp	blackcross.bmp
339.515	4.0	2	1	2.099	swap.bmp	gap.bmp
343.534	4.0	1	0	n/a	frost.bmp	cost.bmp
347.55400000000003	4.8	5	1	1.274	blackcross.bmp	blackcross.bmp
352.374	4.4	5	1	1.434	blackcross.bmp	blackcross.bmp
356.793	4.8	1	1	0.933	harm.bmp	farm.bmp
361.61400000000003	4.8	2	1	1.064	scratch.bmp	watch.bmp
366.434	5.2	5	0	n/a	blackcross.bmp	blackcross.bmp
