onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	3	0	0.77	slearn.wav	zurn.bmp
4.834	4.8	1	1	0.906	treens.wav	smeens.bmp
9.667000000000002	4.4	6	1	0.543	r.wav	s.bmp
14.087000000000003	4.8	5	1	1.194	blackcross.wav	blackcross.bmp
18.906999999999996	4.4	5	1	1.091	blackcross.wav	blackcross.bmp
23.339999999999996	4.8	2	1	0.68	clease.wav	prease.bmp
28.186999999999998	4.0	6	0	0.601	m.wav	n.bmp
32.206	4.8	5	1	1.219	blackcross.wav	blackcross.bmp
37.027	4.4	5	1	1.328	blackcross.wav	blackcross.bmp
42.888000000000005	4.0	4	1	0.709	plear.wav	zour.bmp
47.108000000000004	4.8	5	1	1.225	blackcross.wav	blackcross.bmp
51.955	4.4	3	1	0.838	nerge.wav	yurge.bmp
56.388000000000005	4.0	2	1	0.649	spomb.wav	clomb.bmp
60.407	4.4	5	1	1.182	blackcross.wav	blackcross.bmp
64.827	4.8	5	1	1.187	blackcross.wav	blackcross.bmp
69.66	4.4	2	0	0.707	zalve.wav	walve.bmp
74.107	4.4	1	1	0.657	swault.wav	lault.bmp
78.566	4.4	4	0	0.778	learth.wav	plost.bmp
82.999	4.0	4	1	0.704	drose.wav	crange.bmp
87.045	4.4	6	0	1.223	i.wav	j.bmp
91.465	4.4	5	1	1.18	blackcross.wav	blackcross.bmp
95.885	4.4	5	1	1.575	blackcross.wav	blackcross.bmp
100.304	4.8	5	1	1.371	blackcross.wav	blackcross.bmp
105.15100000000001	4.0	1	0	0.747	vearn.wav	glearn.bmp
109.197	4.4	2	0	0.94	larp.wav	swarp.bmp
113.63	4.8	3	0	0.715	twapse.wav	praps.bmp
118.464	4.0	1	1	0.753	preash.wav	sleash.bmp
122.483	4.8	5	1	1.36	blackcross.wav	blackcross.bmp
127.303	4.4	5	1	1.432	blackcross.wav	blackcross.bmp
131.723	4.8	5	1	1.398	blackcross.wav	blackcross.bmp
136.57	4.0	1	0	0.684	slutch.wav	putch.bmp
140.616	4.4	4	0	1.036	sull.wav	trow.bmp
145.035	4.4	5	1	1.118	blackcross.wav	blackcross.bmp
149.468	4.0	6	0	0.619	h.wav	p.bmp
153.514	4.0	3	1	0.811	glutch.wav	nuch.bmp
157.56	4.8	3	1	0.947	slurl.wav	dirl.bmp
162.408	4.4	4	1	0.697	spouth.wav	zull.bmp
166.827	4.4	5	1	1.54	blackcross.wav	blackcross.bmp
171.273	4.0	4	1	0.781	scose.wav	brost.bmp
175.292	4.8	6	0	0.758	c.wav	u.bmp
180.139	4.8	4	1	1.094	preath.wav	shworth.bmp
184.986	4.8	2	1	0.665	slour.wav	vour.bmp
189.806	4.4	5	1	1.077	blackcross.wav	blackcross.bmp
194.24	4.8	2	0	0.806	nouth.wav	scouth.bmp
199.06	4.8	5	1	1.134	blackcross.wav	blackcross.bmp
203.894	4.0	3	0	1.173	nuss.wav	zus.bmp
207.939	4.8	2	1	0.636	grost.wav	nost.bmp
212.786	4.0	1	1	0.943	crense.wav	nense.bmp
216.845	4.8	2	0	1.19	frood.wav	plood.bmp
221.692	4.8	4	1	0.756	quarf.wav	ralve.bmp
226.513	4.0	5	1	1.345	blackcross.wav	blackcross.bmp
230.532	4.0	5	1	1.17	blackcross.wav	blackcross.bmp
234.55100000000002	4.4	6	0	0.63	y.wav	o.bmp
238.984	4.0	4	0	0.738	glough.wav	vown.bmp
243.016	4.0	2	1	0.599	glead.wav	jead.bmp
247.06199999999998	4.0	2	0	1.1	meaf.wav	teaf.bmp
251.081	4.4	5	1	1.214	blackcross.wav	blackcross.bmp
255.528	4.0	2	1	0.735	crove.wav	swove.bmp
259.55999999999995	4.0	6	1	1.073	k.wav	t.bmp
263.57899999999995	4.0	5	1	1.186	blackcross.wav	blackcross.bmp
267.625	4.8	6	1	1.15	j.wav	b.bmp
272.44500000000005	4.0	5	1	1.269	blackcross.wav	blackcross.bmp
276.491	4.4	6	0	1.055	l.wav	d.bmp
280.938	4.8	4	1	0.689	strough.wav	wouth.bmp
285.78499999999997	4.4	1	0	0.635	treal.wav	cheal.bmp
290.20399999999995	4.0	5	1	1.622	blackcross.wav	blackcross.bmp
294.22299999999996	4.0	5	1	1.185	blackcross.wav	blackcross.bmp
298.24300000000005	4.4	6	1	0.942	i.wav	r.bmp
302.67600000000004	4.0	4	1	0.653	splour.wav	morth.bmp
306.721	4.4	4	1	0.741	kearth.wav	geath.bmp
311.168	4.4	2	1	0.776	sworth.wav	horth.bmp
315.61400000000003	4.8	1	1	0.96	twide.wav	stide.bmp
320.43499999999995	4.0	5	1	1.334	blackcross.wav	blackcross.bmp
324.48	4.0	3	0	0.701	splirt.wav	furt.bmp
328.52599999999995	4.4	3	1	1.007	pault.wav	zalt.bmp
332.97299999999996	4.8	4	1	0.661	glown.wav	stomb.bmp
337.80600000000004	4.4	3	1	1.329	brunge.wav	skonge.bmp
342.23900000000003	4.8	3	0	0.724	pript.wav	shrypt.bmp
347.05899999999997	4.8	6	1	0.891	v.wav	w.bmp
351.88	4.4	6	0	0.793	k.wav	l.bmp
356.299	4.0	5	1	1.627	blackcross.wav	blackcross.bmp
360.345	4.4	1	0	0.725	crelm.wav	melm.bmp
364.778	4.4	1	1	0.732	brith.wav	spith.bmp
369.225	5.2	6	1	0.462	g.wav	h.bmp
