onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	6	1	0.624	a.bmp	s.bmp
4.8089999999999975	4.8	3	1	0.656	fall.bmp	crawl.bmp
9.619	4.4	3	1	0.942	leap.bmp	sweep.bmp
14.027999999999999	4.0	3	1	0.865	tense.bmp	fence.bmp
18.036	4.0	3	1	0.761	soup.bmp	loop.bmp
22.044000000000004	4.4	6	1	0.931	j.bmp	b.bmp
26.451999999999998	4.0	6	1	0.653	h.bmp	p.bmp
30.46	4.0	4	1	0.806	pool.bmp	tooth.bmp
34.468	4.8	4	1	0.908	both.bmp	stroke.bmp
39.278000000000006	4.0	1	1	0.883	quart.bmp	wart.bmp
43.286	4.8	5	1	1.092	blackcross.bmp	blackcross.bmp
48.095	4.4	6	1	0.633	a.bmp	b.bmp
52.504000000000005	4.4	2	1	0.8	pint.bmp	hint.bmp
56.913	4.4	3	1	0.807	wheel.bmp	deal.bmp
61.322	4.0	2	1	1.233	smooth.bmp	tooth.bmp
65.33	4.0	3	1	0.851	stool.bmp	rule.bmp
69.338	4.0	5	1	1.012	blackcross.bmp	blackcross.bmp
73.345	4.0	5	1	1.037	blackcross.bmp	blackcross.bmp
77.353	4.4	5	1	1.024	blackcross.bmp	blackcross.bmp
81.762	4.4	4	1	0.985	flight.bmp	threat.bmp
86.171	4.4	3	0	1.773	bluff.bmp	tough.bmp
90.58	4.8	6	1	0.817	i.bmp	r.bmp
95.389	4.8	3	1	0.749	halt.bmp	fault.bmp
100.19900000000001	4.4	2	1	2.024	dull.bmp	bull.bmp
104.608	4.0	1	1	1.437	brow.bmp	cow.bmp
108.61600000000001	4.8	1	1	0.684	goat.bmp	float.bmp
113.42500000000001	4.0	1	1	0.828	glide.bmp	bride.bmp
117.43299999999999	4.0	5	1	0.947	blackcross.bmp	blackcross.bmp
121.441	4.0	5	1	1.049	blackcross.bmp	blackcross.bmp
125.44900000000001	4.0	5	1	0.8	blackcross.bmp	blackcross.bmp
129.457	4.8	2	1	1.047	plead.bmp	spread.bmp
134.266	4.4	6	1	0.656	t.bmp	u.bmp
138.675	4.8	3	1	0.707	roast.bmp	ghost.bmp
143.485	4.0	6	1	0.659	y.bmp	z.bmp
147.493	4.8	5	1	0.958	blackcross.bmp	blackcross.bmp
152.302	4.8	3	1	0.748	odd.bmp	rod.bmp
157.112	4.4	1	1	0.661	spoon.bmp	noon.bmp
161.52100000000002	4.8	5	1	1.268	blackcross.bmp	blackcross.bmp
166.33	4.8	5	1	0.873	blackcross.bmp	blackcross.bmp
171.14000000000001	4.8	5	1	1.036	blackcross.bmp	blackcross.bmp
175.949	4.0	5	1	1.15	blackcross.bmp	blackcross.bmp
179.957	4.8	5	1	1.095	blackcross.bmp	blackcross.bmp
184.767	4.0	2	1	0.997	breath.bmp	wreath.bmp
188.775	4.4	1	1	0.862	neat.bmp	wheat.bmp
193.183	4.0	2	1	1.096	mouth.bmp	youth.bmp
197.191	4.8	1	1	0.96	toss.bmp	moss.bmp
202.001	4.8	5	1	1.78	blackcross.bmp	blackcross.bmp
206.811	4.4	6	1	0.543	g.bmp	h.bmp
211.219	4.8	4	0	1.329	rule.bmp	blur.bmp
216.029	4.0	2	1	1.274	tomb.bmp	comb.bmp
220.037	4.8	6	1	0.539	r.bmp	s.bmp
224.846	4.0	4	1	0.953	june.bmp	loop.bmp
228.85399999999998	4.4	3	1	1.136	warm.bmp	form.bmp
233.26299999999998	4.4	4	1	0.971	rum.bmp	touch.bmp
237.67200000000003	4.0	2	1	0.949	gross.bmp	moss.bmp
241.68	4.0	4	1	1.288	glow.bmp	stove.bmp
245.688	4.8	5	1	1.068	blackcross.bmp	blackcross.bmp
250.497	4.8	4	1	0.871	wheel.bmp	sneak.bmp
255.30700000000002	4.0	5	1	1.137	blackcross.bmp	blackcross.bmp
259.315	4.4	2	1	0.925	cow.bmp	glow.bmp
263.724	4.4	1	1	0.787	pile.bmp	mile.bmp
268.132	4.8	3	1	1.179	cheek.bmp	sneak.bmp
272.942	4.4	4	1	1.212	youth.bmp	hint.bmp
277.351	4.4	5	1	0.968	blackcross.bmp	blackcross.bmp
281.759	4.0	3	1	0.883	thief.bmp	beef.bmp
285.767	4.4	5	1	1.047	blackcross.bmp	blackcross.bmp
290.176	4.8	2	1	1.199	swarm.bmp	harm.bmp
294.986	4.0	6	1	0.624	l.bmp	d.bmp
298.994	4.4	2	1	1.423	both.bmp	cloth.bmp
303.402	4.4	5	1	0.9	blackcross.bmp	blackcross.bmp
307.811	4.8	4	1	1.119	cream.bmp	swarm.bmp
312.621	4.4	2	1	1.171	ford.bmp	word.bmp
317.029	4.4	1	1	1.041	vase.bmp	chase.bmp
321.438	4.0	6	1	1.159	f.bmp	n.bmp
325.446	4.8	1	1	0.736	flood.bmp	blood.bmp
330.25600000000003	4.0	3	1	0.819	quart.bmp	port.bmp
334.264	4.4	5	1	1.017	blackcross.bmp	blackcross.bmp
338.672	4.0	2	1	1.697	swap.bmp	gap.bmp
342.68	4.0	1	0	0.974	frost.bmp	cost.bmp
346.688	4.8	5	1	0.865	blackcross.bmp	blackcross.bmp
351.498	4.4	5	1	0.978	blackcross.bmp	blackcross.bmp
355.907	4.8	1	1	1.02	harm.bmp	farm.bmp
360.716	4.8	2	1	1.112	scratch.bmp	watch.bmp
365.526	5.2	5	0	n/a	blackcross.bmp	blackcross.bmp
