onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	3	0	1.218	stir.wav	blur.bmp
4.8160000000000025	4.8	1	1	1.038	vase.wav	chase.bmp
9.631	4.4	6	0	1.554	j.wav	b.bmp
14.060000000000002	4.8	5	1	1.853	blackcross.wav	blackcross.bmp
18.876000000000005	4.4	5	1	2.542	blackcross.wav	blackcross.bmp
23.305999999999997	4.8	2	0	1.943	ford.wav	word.bmp
28.120999999999995	4.0	6	1	1.503	r.wav	s.bmp
32.150000000000006	4.8	5	1	1.904	blackcross.wav	blackcross.bmp
36.965	4.4	5	1	1.654	blackcross.wav	blackcross.bmp
41.394999999999996	4.0	4	1	1.947	fault.wav	note.bmp
45.42399999999999	4.8	5	1	2.24	blackcross.wav	blackcross.bmp
50.239000000000004	4.4	3	1	2.018	chase.wav	grace.bmp
54.669	4.0	2	1	1.465	stood.wav	flood.bmp
58.69799999999999	4.4	5	1	2.469	blackcross.wav	blackcross.bmp
63.128	4.8	5	1	1.879	blackcross.wav	blackcross.bmp
67.943	4.4	2	1	2.098	swap.wav	gap.bmp
72.373	4.4	1	1	1.719	pile.wav	mile.bmp
76.803	4.4	4	1	1.373	rule.wav	blur.bmp
81.233	4.0	4	1	1.519	tough.wav	dull.bmp
85.26199999999999	4.4	6	0	1.536	h.wav	p.bmp
89.692	4.4	5	1	1.983	blackcross.wav	blackcross.bmp
94.122	4.4	5	1	1.776	blackcross.wav	blackcross.bmp
98.552	4.8	5	1	1.944	blackcross.wav	blackcross.bmp
103.36800000000001	4.0	1	1	1.174	brow.wav	cow.bmp
107.396	4.4	2	1	1.754	pool.wav	wool.bmp
111.82600000000001	4.8	3	0	2.192	stool.wav	rule.bmp
116.64200000000001	4.0	1	1	1.044	spoon.wav	noon.bmp
120.67	4.8	5	1	2.048	blackcross.wav	blackcross.bmp
125.486	4.4	5	1	1.908	blackcross.wav	blackcross.bmp
129.91500000000002	4.8	5	0	n/a	blackcross.wav	blackcross.bmp
134.731	4.0	1	0	1.33	toss.wav	moss.bmp
138.75900000000001	4.4	4	1	1.573	pool.wav	tooth.bmp
143.18900000000002	4.4	5	1	1.867	blackcross.wav	blackcross.bmp
147.61899999999997	4.0	6	0	1.188	i.wav	j.bmp
151.64800000000002	4.0	3	1	1.436	float.wav	note.bmp
155.67700000000002	4.8	3	0	0.97	halt.wav	fault.bmp
160.493	4.4	4	1	1.206	youth.wav	hint.bmp
164.92200000000003	4.4	5	1	2.027	blackcross.wav	blackcross.bmp
169.35199999999998	4.0	4	1	1.414	wreath.wav	leap.bmp
173.38099999999997	4.8	6	1	1.548	t.wav	u.bmp
178.197	4.8	4	1	1.359	trial.wav	fall.bmp
183.012	4.8	2	1	1.247	breath.wav	wreath.bmp
187.827	4.4	5	1	1.871	blackcross.wav	blackcross.bmp
192.257	4.8	2	1	1.988	scratch.wav	watch.bmp
197.072	4.8	5	1	1.755	blackcross.wav	blackcross.bmp
201.88799999999998	4.0	3	0	1.267	fall.wav	crawl.bmp
205.916	4.8	2	1	1.266	dose.wav	pose.bmp
210.73200000000003	4.0	1	0	1.113	frost.wav	cost.bmp
214.76	4.8	2	1	1.012	pint.wav	hint.bmp
219.57600000000002	4.8	4	1	1.356	flight.wav	threat.bmp
224.39100000000002	4.0	5	1	1.966	blackcross.wav	blackcross.bmp
228.41900000000004	4.0	5	1	1.561	blackcross.wav	blackcross.bmp
232.44800000000004	4.4	6	1	1.66	a.wav	s.bmp
236.878	4.0	4	1	1.321	cream.wav	swarm.bmp
240.90700000000004	4.0	2	1	1.523	post.wav	cost.bmp
244.93600000000004	4.0	2	1	1.65	swarm.wav	harm.bmp
248.964	4.4	5	1	2.296	blackcross.wav	blackcross.bmp
253.394	4.0	2	1	1.473	wart.wav	smart.bmp
257.423	4.0	6	1	1.444	y.wav	o.bmp
261.452	4.0	5	1	1.972	blackcross.wav	blackcross.bmp
265.481	4.8	6	0	1.933	f.wav	n.bmp
270.296	4.0	5	1	1.888	blackcross.wav	blackcross.bmp
274.325	4.4	6	1	1.371	z.wav	g.bmp
278.755	4.8	4	1	1.883	ghost.wav	pose.bmp
283.57	4.4	1	1	1.191	goat.wav	float.bmp
288.0	4.0	5	1	1.89	blackcross.wav	blackcross.bmp
292.029	4.0	5	1	1.645	blackcross.wav	blackcross.bmp
296.057	4.4	6	1	1.444	k.wav	l.bmp
300.487	4.0	4	1	1.354	rum.wav	touch.bmp
304.516	4.4	4	1	1.383	june.wav	loop.bmp
308.946	4.4	2	1	0.884	stamp.wav	swamp.bmp
313.37600000000003	4.8	1	1	1.313	soak.wav	oak.bmp
318.192	4.0	5	1	1.687	blackcross.wav	blackcross.bmp
322.22	4.0	3	1	1.484	stroke.wav	soak.bmp
326.249	4.4	3	0	0.976	bluff.wav	tough.bmp
330.67900000000003	4.8	4	1	0.965	both.wav	stroke.bmp
335.495	4.4	3	1	1.458	rum.wav	numb.bmp
339.92400000000004	4.8	3	1	0.826	odd.wav	rod.bmp
344.74	4.8	6	1	1.441	y.wav	z.bmp
349.555	4.4	6	1	3.245	c.wav	u.bmp
353.985	4.0	5	1	1.547	blackcross.wav	blackcross.bmp
358.014	4.4	1	1	1.179	beef.wav	reef.bmp
362.444	4.4	1	1	1.867	stool.wav	fool.bmp
366.874	5.2	6	1	1.895	v.wav	w.bmp
