onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	6	1	1.302	i.bmp	r.bmp
4.8459999999999965	4.8	3	1	1.371	nuss.bmp	zus.bmp
9.68	4.4	3	1	1.16	slearn.bmp	zurn.bmp
14.113	4.0	3	1	2.142	plirk.bmp	swerk.bmp
18.146	4.0	3	1	1.142	pault.bmp	zalt.bmp
22.165	4.4	6	1	0.982	a.bmp	b.bmp
26.598	4.0	6	1	1.846	e.bmp	f.bmp
30.630000000000003	4.0	4	1	1.651	kearth.bmp	geath.bmp
34.663	4.8	4	1	2.335	preath.bmp	shworth.bmp
39.510000000000005	4.0	1	1	1.614	treal.bmp	cheal.bmp
43.528999999999996	4.8	5	1	1.331	blackcross.bmp	blackcross.bmp
48.361999999999995	4.4	6	1	1.188	w.bmp	e.bmp
52.795	4.4	2	0	1.974	crove.bmp	swove.bmp
57.227999999999994	4.4	3	1	1.667	dite.bmp	vight.bmp
61.661	4.0	2	0	2.067	creath.bmp	steath.bmp
65.694	4.0	3	1	1.233	kreens.bmp	speans.bmp
69.713	4.0	5	1	1.334	blackcross.bmp	blackcross.bmp
73.732	4.0	5	1	1.419	blackcross.bmp	blackcross.bmp
77.751	4.4	5	1	1.377	blackcross.bmp	blackcross.bmp
82.184	4.4	4	1	1.071	pread.bmp	slear.bmp
86.617	4.4	3	1	1.533	mide.bmp	jied.bmp
91.05	4.8	6	1	1.078	z.bmp	g.bmp
95.884	4.8	3	1	1.677	mense.bmp	shence.bmp
100.717	4.4	2	0	1.682	snull.bmp	chull.bmp
105.16399999999999	4.0	1	1	2.036	zite.bmp	pite.bmp
109.21000000000001	4.8	1	1	1.67	plapse.bmp	dapse.bmp
114.043	4.0	1	1	1.419	slutch.bmp	putch.bmp
118.06200000000001	4.0	5	1	1.319	blackcross.bmp	blackcross.bmp
122.08099999999999	4.0	5	1	1.781	blackcross.bmp	blackcross.bmp
126.101	4.0	5	1	1.233	blackcross.bmp	blackcross.bmp
130.133	4.8	2	0	1.068	nouth.bmp	scouth.bmp
134.98	4.4	6	1	0.94	y.bmp	o.bmp
139.413	4.8	3	1	1.269	splirt.bmp	furt.bmp
144.247	4.0	6	1	1.323	v.bmp	w.bmp
148.266	4.8	5	1	1.657	blackcross.bmp	blackcross.bmp
153.099	4.8	3	1	1.391	durf.bmp	merf.bmp
157.946	4.4	1	1	1.326	punge.bmp	crunge.bmp
162.366	4.8	5	1	1.52	blackcross.bmp	blackcross.bmp
167.186	4.8	5	1	1.238	blackcross.bmp	blackcross.bmp
172.006	4.8	5	1	1.28	blackcross.bmp	blackcross.bmp
176.827	4.0	5	1	1.244	blackcross.bmp	blackcross.bmp
180.846	4.8	5	1	1.212	blackcross.bmp	blackcross.bmp
185.679	4.0	2	1	1.126	twear.bmp	zear.bmp
189.725	4.4	1	1	1.17	pritz.bmp	vitz.bmp
194.158	4.0	2	0	1.029	spomb.bmp	clomb.bmp
198.191	4.8	1	1	1.333	snerge.bmp	gerge.bmp
203.011	4.8	5	1	1.556	blackcross.bmp	blackcross.bmp
207.831	4.4	6	1	1.025	v.bmp	m.bmp
212.264	4.8	4	1	1.341	shwarp.bmp	larm.bmp
217.098	4.0	2	0	1.223	larp.bmp	swarp.bmp
221.117	4.8	6	1	1.849	k.bmp	l.bmp
225.951	4.0	4	1	1.387	sull.bmp	trow.bmp
229.983	4.4	3	1	1.205	rith.bmp	nyth.bmp
234.416	4.4	4	1	1.171	palve.bmp	smove.bmp
238.849	4.0	2	1	1.403	shwarm.bmp	varm.bmp
242.88099999999997	4.0	4	1	1.806	zarp.bmp	twarm.bmp
246.901	4.8	5	1	1.29	blackcross.bmp	blackcross.bmp
251.73399999999998	4.8	4	1	2.275	glown.bmp	stomb.bmp
256.554	4.0	5	1	1.667	blackcross.bmp	blackcross.bmp
260.6	4.4	2	0	2.095	nearth.bmp	fearth.bmp
265.033	4.4	1	1	1.101	flirk.bmp	slirk.bmp
269.48	4.8	3	1	1.508	poat.bmp	wote.bmp
274.327	4.4	4	1	1.192	smow.bmp	vomb.bmp
278.746	4.4	5	1	1.348	blackcross.bmp	blackcross.bmp
283.179	4.0	3	1	1.883	twapse.bmp	praps.bmp
287.198	4.4	5	1	1.353	blackcross.bmp	blackcross.bmp
291.631	4.8	2	0	1.779	vose.bmp	plose.bmp
296.452	4.0	6	1	1.015	y.bmp	z.bmp
300.484	4.4	2	0	1.345	sworth.bmp	horth.bmp
304.904	4.4	5	1	1.378	blackcross.bmp	blackcross.bmp
309.337	4.8	4	1	1.461	plear.bmp	zour.bmp
314.17	4.4	2	0	0.987	frood.bmp	plood.bmp
318.617	4.4	1	1	1.097	sprune.bmp	yune.bmp
323.037	4.0	6	1	0.918	h.bmp	p.bmp
327.069	4.8	1	1	1.013	sterb.bmp	cherb.bmp
331.903	4.0	3	1	0.968	britz.bmp	swits.bmp
335.922	4.4	5	1	1.293	blackcross.bmp	blackcross.bmp
340.355	4.0	2	0	1.284	shrase.bmp	flase.bmp
344.387	4.0	1	1	1.445	brith.bmp	spith.bmp
348.406	4.8	5	1	1.5	blackcross.bmp	blackcross.bmp
353.227	4.4	5	1	1.21	blackcross.bmp	blackcross.bmp
357.66	4.8	1	1	1.067	yoat.bmp	zoat.bmp
362.493	4.8	2	0	1.124	grost.bmp	nost.bmp
367.313	5.2	5	0	n/a	blackcross.bmp	blackcross.bmp
