onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	1	0	1.14	snerge.wav	gerge.bmp
4.018999999999998	4.4	4	0	0.771	palve.wav	smove.bmp
8.424999999999997	4.4	6	0	1.313	y.wav	z.bmp
12.844999999999999	4.8	4	0	1.257	blease.wav	seaf.bmp
17.652	4.0	4	1	1.279	plange.wav	jase.bmp
21.671	4.0	5	1	1.501	blackcross.wav	blackcross.bmp
25.689999999999998	4.0	5	1	1.84	blackcross.wav	blackcross.bmp
29.708999999999996	4.4	5	1	1.29	blackcross.wav	blackcross.bmp
34.11599999999999	4.0	1	0	1.645	plipt.wav	bipt.bmp
38.135	4.4	5	1	1.257	blackcross.wav	blackcross.bmp
42.555	4.8	1	1	1.19	twirt.wav	stirt.bmp
47.362	4.8	4	0	0.701	smow.wav	vomb.bmp
52.169000000000004	4.8	2	0	1.443	twarf.wav	starf.bmp
56.97599999999999	4.0	3	0	1.655	chelm.wav	swealm.bmp
60.995	4.0	1	1	0.394	sterb.wav	cherb.bmp
65.01400000000001	4.4	1	0	0.211	pritz.wav	vitz.bmp
69.41999999999999	4.4	2	0	n/a	twear.wav	zear.bmp
73.84	4.0	2	0	2.25	zow.wav	shrow.bmp
77.85900000000001	4.0	2	0	n/a	vose.wav	plose.bmp
81.87799999999999	4.8	5	1	1.659	blackcross.wav	blackcross.bmp
86.685	4.0	5	1	1.769	blackcross.wav	blackcross.bmp
90.70400000000001	4.4	3	1	1.738	durf.wav	merf.bmp
95.11100000000002	4.4	5	1	2.27	blackcross.wav	blackcross.bmp
99.517	4.8	5	1	1.828	blackcross.wav	blackcross.bmp
104.32400000000001	4.8	6	1	1.903	w.wav	e.bmp
109.131	4.4	3	0	2.058	shrune.wav	hoon.bmp
113.55100000000002	4.4	1	1	0.964	punge.wav	crunge.bmp
117.957	4.8	5	1	2.159	blackcross.wav	blackcross.bmp
122.76400000000001	4.4	5	1	1.695	blackcross.wav	blackcross.bmp
127.184	4.0	1	0	1.798	clurl.wav	turl.bmp
131.203	4.0	5	1	2.863	blackcross.wav	blackcross.bmp
135.222	4.0	2	0	1.779	plown.wav	rown.bmp
139.241	4.4	3	1	0.748	kreens.wav	speans.bmp
143.661	4.4	2	1	0.683	snull.wav	chull.bmp
148.08100000000002	4.0	6	1	1.079	t.wav	u.bmp
152.1	4.8	5	1	2.382	blackcross.wav	blackcross.bmp
156.907	4.8	5	1	1.837	blackcross.wav	blackcross.bmp
161.714	4.8	4	1	2.107	shwarp.wav	larm.bmp
166.52100000000002	4.0	4	0	0.768	vood.wav	shase.bmp
170.54	4.0	3	1	0.711	dite.wav	vight.bmp
174.559	4.8	1	1	1.785	sprune.wav	yune.bmp
179.366	4.8	2	1	0.994	twough.wav	drough.bmp
184.173	4.0	2	0	1.019	nearth.wav	fearth.bmp
188.192	4.4	2	0	0.577	creath.wav	steath.bmp
192.612	4.0	5	1	1.655	blackcross.wav	blackcross.bmp
196.631	4.4	1	0	1.43	yoat.wav	zoat.bmp
201.037	4.4	4	1	1.527	zarp.wav	twarm.bmp
205.457	4.0	6	1	1.555	e.wav	f.bmp
209.476	4.4	2	0	1.133	shrase.wav	flase.bmp
213.89600000000002	4.4	5	1	1.354	blackcross.wav	blackcross.bmp
218.303	4.8	6	1	1.222	a.wav	s.bmp
223.10899999999998	5.2	3	1	0.423	yeal.wav	sheel.bmp
228.317	4.8	5	1	1.464	blackcross.wav	blackcross.bmp
233.12400000000002	4.8	1	0	1.893	zite.wav	pite.bmp
237.93099999999998	4.4	1	1	0.834	flirk.wav	slirk.bmp
242.337	4.8	1	0	1.13	plapse.wav	dapse.bmp
247.144	4.8	4	0	0.436	vead.wav	slood.bmp
251.95100000000002	4.4	3	0	0.855	reash.wav	sliche.bmp
256.371	4.0	5	1	1.383	blackcross.wav	blackcross.bmp
260.39	4.8	6	1	1.578	a.wav	b.bmp
265.197	4.0	6	1	0.729	z.wav	g.bmp
269.216	4.4	6	0	0.47	f.wav	n.bmp
273.622	4.0	4	1	1.135	sharf.wav	twove.bmp
277.641	4.0	6	1	1.455	o.wav	p.bmp
281.661	4.4	4	0	1.193	pread.wav	slear.bmp
286.067	4.0	3	0	1.458	derb.wav	shurb.bmp
290.086	4.0	5	1	1.306	blackcross.wav	blackcross.bmp
294.105	4.8	5	1	1.299	blackcross.wav	blackcross.bmp
298.912	4.8	6	0	2.432	v.wav	m.bmp
303.719	4.0	6	0	1.523	c.wav	d.bmp
307.738	4.8	1	1	1.21	vuss.wav	duss.bmp
312.545	4.8	2	0	n/a	slange.wav	prange.bmp
317.35200000000003	4.8	3	1	0.685	rith.wav	nyth.bmp
322.159	4.0	5	1	1.355	blackcross.wav	blackcross.bmp
326.178	4.8	3	0	1.225	mide.wav	jied.bmp
330.985	4.0	3	1	0.893	poat.wav	wote.bmp
335.004	4.4	2	0	0.323	shwarm.wav	varm.bmp
339.411	4.8	3	0	1.639	plirk.wav	swerk.bmp
344.218	4.4	5	1	1.423	blackcross.wav	blackcross.bmp
348.624	4.0	3	0	1.526	britz.wav	swits.bmp
352.64300000000003	4.8	5	1	1.266	blackcross.wav	blackcross.bmp
357.45	4.4	4	1	1.632	neaf.wav	shrease.bmp
361.87	4.8	1	1	0.672	zurf.wav	hurf.bmp
366.677	4.4	3	0	0.758	mense.wav	shence.bmp
