onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	5	1	2.137	blackcross.wav	blackcross.wav
4.82	4.4	2	1	1.54	post.wav	cost.wav
9.240000000000002	5.2	2	0	n/a	smooth.wav	tooth.wav
14.460999999999999	4.4	4	1	1.232	swap.wav	watch.wav
18.880000000000003	4.4	5	1	1.755	blackcross.wav	blackcross.wav
23.300000000000004	4.0	5	1	1.902	blackcross.wav	blackcross.wav
27.319000000000003	4.8	5	1	2.026	blackcross.wav	blackcross.wav
32.139	4.4	5	1	1.446	blackcross.wav	blackcross.wav
36.559000000000005	4.0	5	1	1.811	blackcross.wav	blackcross.wav
40.577999999999996	4.8	4	1	1.219	thief.wav	plead.wav
45.398	4.0	6	0	n/a	l.wav	d.wav
49.416999999999994	4.8	4	0	0.403	glow.wav	stove.wav
54.23800000000001	4.0	4	1	1.873	port.wav	warm.wav
58.257	4.4	5	1	1.464	blackcross.wav	blackcross.wav
62.675999999999995	4.0	2	1	1.353	fought.wav	drought.wav
66.695	4.0	5	1	1.665	blackcross.wav	blackcross.wav
70.72800000000001	4.0	6	0	0.849	v.wav	w.wav
74.74700000000001	4.0	1	0	n/a	glide.wav	bride.wav
78.76599999999999	4.8	2	1	2.591	scratch.wav	watch.wav
83.58600000000001	4.4	4	1	2.225	trial.wav	fall.wav
88.006	4.4	4	1	1.475	wreath.wav	leap.wav
92.439	4.8	2	1	2.21	both.wav	cloth.wav
97.273	4.4	6	1	0.778	r.wav	s.wav
101.69200000000001	4.0	4	1	2.264	grace.wav	fence.wav
105.71100000000001	4.8	5	0	n/a	blackcross.wav	blackcross.wav
110.54500000000002	4.4	2	0	n/a	pool.wav	wool.wav
114.965	4.4	1	0	n/a	shove.wav	glove.wav
119.38400000000001	4.0	5	0	n/a	blackcross.wav	blackcross.wav
123.417	4.0	1	0	n/a	scheme.wav	theme.wav
127.436	4.0	5	1	1.504	blackcross.wav	blackcross.wav
131.46800000000002	4.8	4	1	1.092	cream.wav	swarm.wav
136.288	4.0	6	1	1.521	k.wav	t.wav
140.321	4.4	1	1	0.978	harm.wav	farm.wav
144.741	4.0	5	1	2.434	blackcross.wav	blackcross.wav
148.773	4.4	6	0	2.054	i.wav	j.wav
153.193	4.0	5	1	1.542	blackcross.wav	blackcross.wav
157.21200000000002	4.0	3	1	1.793	june.wav	noon.wav
161.231	4.4	5	0	n/a	blackcross.wav	blackcross.wav
165.66400000000002	4.0	1	0	1.064	pile.wav	mile.wav
169.696	4.4	1	1	2.163	sweep.wav	creep.wav
174.13	4.0	3	1	1.758	stool.wav	rule.wav
178.148	4.0	5	1	1.824	blackcross.wav	blackcross.wav
182.167	4.4	5	1	1.264	blackcross.wav	blackcross.wav
186.58700000000002	4.0	5	1	1.366	blackcross.wav	blackcross.wav
190.606	4.0	5	1	1.638	blackcross.wav	blackcross.wav
194.625	4.4	5	1	1.375	blackcross.wav	blackcross.wav
199.04500000000002	4.4	3	1	0.768	pile.wav	trial.wav
203.465	4.8	6	1	1.602	z.wav	g.wav
208.285	4.8	5	0	n/a	blackcross.wav	blackcross.wav
213.10500000000002	4.4	4	0	n/a	gross.wav	post.wav
217.538	4.8	3	1	0.838	wheel.wav	deal.wav
222.398	4.8	3	1	1.932	flight.wav	spite.wav
227.232	4.8	2	1	1.085	tomb.wav	comb.wav
232.052	4.0	6	1	0.843	k.wav	l.wav
236.085	4.4	6	1	1.08	a.wav	b.wav
240.504	4.4	3	0	1.71	bluff.wav	tough.wav
244.924	4.0	5	1	2.368	blackcross.wav	blackcross.wav
248.943	4.0	3	1	1.465	chase.wav	grace.wav
252.96200000000002	4.4	3	0	2.077	roast.wav	ghost.wav
257.382	4.0	5	1	1.503	blackcross.wav	blackcross.wav
261.40099999999995	4.8	6	1	2.753	w.wav	e.wav
266.221	4.4	2	1	1.296	swarm.wav	harm.wav
270.64099999999996	4.4	1	1	1.47	goat.wav	float.wav
275.061	4.4	6	1	1.217	m.wav	n.wav
279.47999999999996	4.8	3	0	2.668	stir.wav	blur.wav
284.29999999999995	4.8	5	1	2.009	blackcross.wav	blackcross.wav
289.121	4.0	5	1	1.482	blackcross.wav	blackcross.wav
293.15299999999996	4.4	2	1	2.514	threat.wav	wheat.wav
297.573	4.8	6	0	1.437	j.wav	b.wav
302.393	4.4	4	1	1.395	youth.wav	hint.wav
306.813	4.4	6	1	1.013	a.wav	s.wav
311.23199999999997	4.8	5	1	2.228	blackcross.wav	blackcross.wav
316.053	4.0	3	0	2.106	quart.wav	port.wav
320.072	4.4	3	1	1.527	soup.wav	loop.wav
324.491	5.2	4	0	n/a	stamp.wav	tomb.wav
329.712	4.8	1	0	2.624	neat.wav	wheat.wav
334.532	4.8	1	1	1.09	strap.wav	gap.wav
339.35299999999995	4.4	2	0	2.172	dose.wav	pose.wav
343.772	4.8	4	1	1.374	flight.wav	threat.wav
348.59299999999996	4.8	4	1	1.981	rule.wav	blur.wav
353.41299999999995	4.0	5	1	2.494	blackcross.wav	blackcross.wav
357.43199999999996	4.4	5	1	1.911	blackcross.wav	blackcross.wav
361.852	4.8	5	1	2.375	blackcross.wav	blackcross.wav
366.685	5.2	1	0	n/a	bull.wav	full.wav
