onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	2	1	1.302	slour.bmp	vour.bmp
4.025000000000006	4.0	5	1	1.099	blackcross.bmp	blackcross.bmp
8.050000000000004	4.0	6	1	1.054	a.bmp	s.bmp
12.074000000000005	4.0	3	0	1.316	reash.bmp	sliche.bmp
16.099000000000004	4.4	5	1	1.153	blackcross.bmp	blackcross.bmp
20.525000000000006	4.4	6	1	1.02	i.bmp	j.bmp
24.951000000000008	4.4	1	0	1.388	treens.bmp	smeens.bmp
29.376999999999995	4.4	1	1	1.542	vuss.bmp	duss.bmp
33.80200000000001	4.8	6	1	1.0	f.bmp	n.bmp
38.629000000000005	4.8	1	0	1.685	zurf.bmp	hurf.bmp
43.456	4.8	5	1	1.121	blackcross.bmp	blackcross.bmp
48.282	4.8	1	1	2.113	crelm.bmp	melm.bmp
53.10900000000001	4.0	2	0	1.335	clease.bmp	prease.bmp
57.134	4.0	1	0	n/a	twirt.bmp	stirt.bmp
61.159000000000006	4.4	3	0	1.446	slurl.bmp	dirl.bmp
65.584	4.4	4	0	2.299	blease.bmp	seaf.bmp
70.01	4.4	5	1	1.763	blackcross.bmp	blackcross.bmp
74.436	4.8	5	1	1.203	blackcross.bmp	blackcross.bmp
79.26299999999999	4.8	4	1	1.071	quarf.bmp	ralve.bmp
84.08900000000001	4.8	6	1	1.118	m.bmp	n.bmp
88.91600000000001	4.8	1	1	1.157	clurl.bmp	turl.bmp
93.742	4.8	6	1	0.882	r.bmp	s.bmp
98.569	4.0	5	1	0.061	blackcross.bmp	blackcross.bmp
102.59400000000001	4.0	3	1	1.428	brunge.bmp	skonge.bmp
106.61900000000001	4.0	4	1	1.399	strough.bmp	wouth.bmp
110.64399999999999	4.4	6	1	1.757	l.bmp	d.bmp
115.069	4.4	5	1	1.379	blackcross.bmp	blackcross.bmp
119.49499999999999	4.4	5	1	1.491	blackcross.bmp	blackcross.bmp
123.921	4.4	5	1	1.125	blackcross.bmp	blackcross.bmp
128.34699999999998	4.8	5	1	1.392	blackcross.bmp	blackcross.bmp
133.173	4.8	1	1	1.859	crense.bmp	nense.bmp
138.0	4.8	5	1	1.301	blackcross.bmp	blackcross.bmp
142.82600000000002	4.0	2	1	1.423	twough.bmp	drough.bmp
146.851	4.0	2	1	2.959	twarf.bmp	starf.bmp
150.87599999999998	4.0	5	1	1.313	blackcross.bmp	blackcross.bmp
154.901	4.0	2	0	0.96	meaf.bmp	teaf.bmp
158.926	4.0	6	1	0.303	t.bmp	u.bmp
162.95100000000002	4.4	5	1	0.061	blackcross.bmp	blackcross.bmp
167.377	4.4	5	1	1.191	blackcross.bmp	blackcross.bmp
171.803	4.4	5	1	1.231	blackcross.bmp	blackcross.bmp
176.228	4.4	5	1	1.278	blackcross.bmp	blackcross.bmp
180.654	4.4	5	1	1.241	blackcross.bmp	blackcross.bmp
185.07999999999998	4.8	4	1	1.344	vood.bmp	shase.bmp
189.906	4.8	3	0	1.305	glutch.bmp	nuch.bmp
194.733	4.8	4	1	1.34	plange.bmp	jase.bmp
199.56	4.8	5	1	1.194	blackcross.bmp	blackcross.bmp
204.38600000000002	4.0	6	0	0.229	c.bmp	u.bmp
208.411	4.4	2	1	2.178	slange.bmp	prange.bmp
212.837	4.0	1	1	1.143	vearn.bmp	glearn.bmp
216.86199999999997	4.0	2	0	1.235	zalve.bmp	walve.bmp
220.887	4.0	6	1	1.631	j.bmp	b.bmp
224.91199999999998	4.0	4	1	1.289	sharf.bmp	twove.bmp
228.937	4.0	3	0	1.221	chelm.bmp	swealm.bmp
232.962	4.0	5	1	1.242	blackcross.bmp	blackcross.bmp
236.98699999999997	4.0	5	1	1.058	blackcross.bmp	blackcross.bmp
241.01099999999997	4.4	2	0	1.432	plown.bmp	rown.bmp
245.437	4.4	5	1	1.277	blackcross.bmp	blackcross.bmp
249.863	4.4	5	1	1.278	blackcross.bmp	blackcross.bmp
254.289	4.4	2	1	1.085	glead.bmp	jead.bmp
258.714	4.4	3	0	1.203	shrune.bmp	hoon.bmp
263.14	4.4	3	0	1.22	pript.bmp	shrypt.bmp
267.566	4.4	6	1	1.096	g.bmp	h.bmp
271.99199999999996	4.4	4	1	1.309	splour.bmp	morth.bmp
276.418	4.4	5	1	1.241	blackcross.bmp	blackcross.bmp
280.84299999999996	4.4	4	0	1.361	learth.bmp	plost.bmp
285.269	4.8	4	1	1.179	neaf.bmp	shrease.bmp
290.096	4.8	4	1	1.55	scose.bmp	brost.bmp
294.92199999999997	4.8	1	1	1.406	plipt.bmp	bipt.bmp
299.74899999999997	4.8	6	1	1.083	o.bmp	p.bmp
304.575	4.8	5	1	1.161	blackcross.bmp	blackcross.bmp
309.402	4.8	4	1	0.982	spouth.bmp	zull.bmp
314.229	4.0	4	1	1.639	drose.bmp	crange.bmp
318.253	4.0	1	1	1.725	swault.bmp	lault.bmp
322.27799999999996	4.0	3	1	1.666	derb.bmp	shurb.bmp
326.303	4.0	3	1	2.86	nerge.bmp	yurge.bmp
330.328	4.4	3	1	1.295	yeal.bmp	sheel.bmp
334.75399999999996	4.4	4	1	1.135	glough.bmp	vown.bmp
339.18	4.4	1	1	1.584	twide.bmp	stide.bmp
343.606	4.4	6	1	0.975	c.bmp	d.bmp
348.031	4.8	1	1	1.239	preash.bmp	sleash.bmp
352.858	4.8	6	1	1.132	k.bmp	t.bmp
357.68399999999997	4.8	2	1	1.281	zow.bmp	shrow.bmp
362.51099999999997	4.8	4	1	1.182	vead.bmp	slood.bmp
367.33799999999997	4.8	5	1	1.284	blackcross.bmp	blackcross.bmp
