onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	1	1	1.239	flirk.wav	slirk.wav
4.008000000000003	4.4	2	1	1.473	creath.wav	steath.wav
8.417000000000002	4.4	3	1	1.95	glutch.wav	nuch.wav
12.825000000000003	4.0	3	1	1.74	poat.wav	wote.wav
16.833	4.8	5	1	1.505	blackcross.wav	blackcross.wav
21.643	4.8	5	1	1.325	blackcross.wav	blackcross.wav
26.451999999999998	4.8	5	1	1.529	blackcross.wav	blackcross.wav
31.262	4.8	5	1	1.482	blackcross.wav	blackcross.wav
36.071	4.4	5	1	1.632	blackcross.wav	blackcross.wav
40.480000000000004	4.8	6	1	1.454	t.wav	u.wav
45.289	4.4	6	1	1.074	c.wav	d.wav
49.69800000000001	4.8	3	1	1.342	splirt.wav	furt.wav
54.507000000000005	4.8	5	1	2.476	blackcross.wav	blackcross.wav
59.31700000000001	4.0	2	0	2.743	crove.wav	swove.wav
63.325	4.4	6	1	2.467	v.wav	w.wav
67.733	4.8	6	1	1.124	k.wav	t.wav
72.543	4.4	3	1	1.151	brunge.wav	skonge.wav
76.95100000000001	4.4	3	0	1.807	twapse.wav	praps.wav
81.36	4.0	4	1	1.504	drose.wav	crange.wav
85.368	4.0	3	1	1.5	mense.wav	shence.wav
89.376	4.8	5	0	n/a	blackcross.wav	blackcross.wav
94.185	4.0	4	1	1.255	blease.wav	seaf.wav
98.19300000000001	4.4	1	1	1.668	twide.wav	stide.wav
102.602	4.4	5	1	1.663	blackcross.wav	blackcross.wav
107.011	4.0	1	1	0.965	pritz.wav	vitz.wav
111.018	4.8	5	1	1.703	blackcross.wav	blackcross.wav
115.828	4.0	2	1	1.374	spomb.wav	clomb.wav
119.83600000000001	4.0	5	1	1.81	blackcross.wav	blackcross.wav
123.844	4.0	6	1	1.461	a.wav	b.wav
127.852	4.4	4	1	1.487	smow.wav	vomb.wav
132.26	4.0	3	1	1.15	yeal.wav	sheel.wav
136.268	4.8	4	0	1.318	vead.wav	slood.wav
141.078	4.4	3	0	1.375	rith.wav	nyth.wav
145.486	4.8	1	0	1.182	crelm.wav	melm.wav
150.296	4.8	3	1	1.656	kreens.wav	speans.wav
155.105	4.4	4	1	1.737	palve.wav	smove.wav
159.514	4.4	1	0	1.541	sprune.wav	yune.wav
163.923	4.0	2	1	1.255	sworth.wav	horth.wav
167.93	4.0	2	1	1.445	slange.wav	prange.wav
171.938	4.4	1	1	1.522	vearn.wav	glearn.wav
176.347	4.8	2	1	1.49	zalve.wav	walve.wav
181.156	4.4	5	1	1.294	blackcross.wav	blackcross.wav
185.565	4.0	5	1	1.47	blackcross.wav	blackcross.wav
189.573	4.8	1	1	2.549	sterb.wav	cherb.wav
194.382	4.4	5	1	1.618	blackcross.wav	blackcross.wav
198.791	4.8	5	1	1.876	blackcross.wav	blackcross.wav
203.601	4.4	6	0	2.875	l.wav	d.wav
208.00900000000001	4.4	1	1	1.182	yoat.wav	zoat.wav
212.418	4.0	1	1	1.539	zite.wav	pite.wav
216.426	4.0	3	1	1.636	dite.wav	vight.wav
220.434	4.4	5	1	1.614	blackcross.wav	blackcross.wav
224.842	4.4	2	0	1.286	clease.wav	prease.wav
229.251	4.8	6	1	1.415	m.wav	n.wav
234.05999999999997	4.8	2	0	1.709	vose.wav	plose.wav
238.86999999999998	4.4	5	1	1.137	blackcross.wav	blackcross.wav
243.27900000000002	4.0	2	1	2.502	zow.wav	shrow.wav
247.28600000000003	4.8	6	1	1.731	y.wav	o.wav
252.09599999999998	4.4	2	1	1.526	slour.wav	vour.wav
256.505	4.0	4	1	2.052	splour.wav	morth.wav
260.51300000000003	4.8	2	1	1.961	frood.wav	plood.wav
265.322	4.0	2	1	1.235	twarf.wav	starf.wav
269.33000000000004	4.0	6	0	1.165	r.wav	s.wav
273.33799999999997	4.0	4	0	2.517	glough.wav	vown.wav
277.346	4.8	3	1	1.336	shrune.wav	hoon.wav
282.155	4.4	5	1	3.218	blackcross.wav	blackcross.wav
286.56399999999996	4.4	5	1	1.686	blackcross.wav	blackcross.wav
290.972	4.8	5	1	1.489	blackcross.wav	blackcross.wav
295.78200000000004	4.8	6	1	1.771	a.wav	s.wav
300.591	4.8	1	0	2.571	twirt.wav	stirt.wav
305.40099999999995	4.0	1	1	1.205	plipt.wav	bipt.wav
309.409	4.8	1	0	1.24	brith.wav	spith.wav
314.21799999999996	4.0	1	1	1.179	zurf.wav	hurf.wav
318.226	4.8	3	1	1.045	britz.wav	swits.wav
323.03600000000006	4.8	2	1	2.148	nouth.wav	scouth.wav
327.845	4.0	6	1	1.933	w.wav	e.wav
331.85299999999995	4.8	3	0	1.804	plirk.wav	swerk.wav
336.66200000000003	4.8	1	1	2.382	snerge.wav	gerge.wav
341.472	4.4	2	1	2.36	meaf.wav	teaf.wav
345.88	4.8	4	1	1.076	learth.wav	plost.wav
350.69000000000005	4.4	4	1	2.471	pread.wav	slear.wav
355.09900000000005	4.4	5	0	n/a	blackcross.wav	blackcross.wav
359.50699999999995	4.0	4	1	2.204	quarf.wav	ralve.wav
363.515	4.0	4	1	1.249	shwarp.wav	larm.wav
367.523	4.0	6	1	1.209	o.wav	p.wav
