onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	1	0	1.203	flirk.wav	slirk.wav
4.008000000000003	4.4	2	1	1.375	creath.wav	steath.wav
8.417000000000002	4.4	3	1	1.285	glutch.wav	nuch.wav
12.825000000000003	4.0	3	0	1.479	poat.wav	wote.wav
16.833000000000006	4.8	5	1	1.401	blackcross.wav	blackcross.wav
21.643000000000008	4.8	5	0	n/a	blackcross.wav	blackcross.wav
26.452000000000005	4.8	5	1	1.559	blackcross.wav	blackcross.wav
31.261000000000003	4.8	5	1	1.509	blackcross.wav	blackcross.wav
36.071000000000005	4.4	5	1	1.292	blackcross.wav	blackcross.wav
40.48	4.8	6	0	1.844	t.wav	u.wav
45.28900000000001	4.4	6	0	1.101	c.wav	d.wav
49.698	4.8	3	0	1.315	splirt.wav	furt.wav
54.507	4.8	5	1	1.558	blackcross.wav	blackcross.wav
59.317	4.0	2	1	1.293	crove.wav	swove.wav
63.324000000000005	4.4	6	1	1.409	v.wav	w.wav
67.733	4.8	6	1	1.348	k.wav	t.wav
72.543	4.4	3	0	1.441	brunge.wav	skonge.wav
76.951	4.4	3	0	1.058	twapse.wav	praps.wav
81.35999999999999	4.0	4	0	1.41	drose.wav	crange.wav
85.368	4.0	3	0	0.974	mense.wav	shence.wav
89.376	4.8	5	1	2.018	blackcross.wav	blackcross.wav
94.185	4.0	4	0	2.007	blease.wav	seaf.wav
98.19299999999998	4.4	1	0	1.111	twide.wav	stide.wav
102.602	4.4	5	1	2.245	blackcross.wav	blackcross.wav
107.00999999999999	4.0	1	0	1.216	pritz.wav	vitz.wav
111.018	4.8	5	1	1.608	blackcross.wav	blackcross.wav
115.828	4.0	2	1	1.268	spomb.wav	clomb.wav
119.83500000000001	4.0	5	1	1.584	blackcross.wav	blackcross.wav
123.84299999999999	4.0	6	0	1.025	a.wav	b.wav
127.851	4.4	4	1	1.607	smow.wav	vomb.wav
132.26	4.0	3	0	1.149	yeal.wav	sheel.wav
136.268	4.8	4	1	1.511	vead.wav	slood.wav
141.077	4.4	3	0	1.515	rith.wav	nyth.wav
145.486	4.8	1	1	1.394	crelm.wav	melm.wav
150.295	4.8	3	0	1.092	kreens.wav	speans.wav
155.105	4.4	4	1	1.141	palve.wav	smove.wav
159.513	4.4	1	0	0.152	sprune.wav	yune.wav
163.922	4.0	2	1	0.244	sworth.wav	horth.wav
167.93	4.0	2	1	1.27	slange.wav	prange.wav
171.938	4.4	1	0	1.223	vearn.wav	glearn.wav
176.346	4.8	2	0	1.61	zalve.wav	walve.wav
181.156	4.4	5	1	1.732	blackcross.wav	blackcross.wav
185.565	4.0	5	1	2.157	blackcross.wav	blackcross.wav
189.572	4.8	1	0	1.565	sterb.wav	cherb.wav
194.382	4.4	5	1	2.0	blackcross.wav	blackcross.wav
198.79	4.8	5	1	1.517	blackcross.wav	blackcross.wav
203.6	4.4	6	1	1.517	l.wav	d.wav
208.00900000000001	4.4	1	1	1.077	yoat.wav	zoat.wav
212.41699999999997	4.0	1	0	1.112	zite.wav	pite.wav
216.425	4.0	3	0	1.254	dite.wav	vight.wav
220.433	4.4	5	1	1.591	blackcross.wav	blackcross.wav
224.84199999999998	4.4	2	1	0.89	clease.wav	prease.wav
229.25	4.8	6	1	1.671	m.wav	n.wav
234.06	4.8	2	0	0.994	vose.wav	plose.wav
238.86899999999997	4.4	5	1	2.084	blackcross.wav	blackcross.wav
243.27800000000002	4.0	2	0	1.288	zow.wav	shrow.wav
247.286	4.8	6	1	1.099	y.wav	o.wav
252.09499999999997	4.4	2	1	1.46	slour.wav	vour.wav
256.504	4.0	4	0	1.138	splour.wav	morth.wav
260.512	4.8	2	1	1.236	frood.wav	plood.wav
265.32099999999997	4.0	2	1	2.002	twarf.wav	starf.wav
269.329	4.0	6	0	n/a	r.wav	s.wav
273.337	4.0	4	1	1.58	glough.wav	vown.wav
277.34499999999997	4.8	3	1	1.791	shrune.wav	hoon.wav
282.154	4.4	5	0	n/a	blackcross.wav	blackcross.wav
286.563	4.4	5	0	n/a	blackcross.wav	blackcross.wav
290.972	4.8	5	0	n/a	blackcross.wav	blackcross.wav
295.781	4.8	6	1	1.619	a.wav	s.wav
300.59	4.8	1	0	1.203	twirt.wav	stirt.wav
305.4	4.0	1	0	1.247	plipt.wav	bipt.wav
309.408	4.8	1	1	1.056	brith.wav	spith.wav
314.217	4.0	1	0	1.107	zurf.wav	hurf.wav
318.225	4.8	3	1	1.335	britz.wav	swits.wav
323.03499999999997	4.8	2	1	1.392	nouth.wav	scouth.wav
327.844	4.0	6	1	1.029	w.wav	e.wav
331.852	4.8	3	1	1.406	plirk.wav	swerk.wav
336.661	4.8	1	0	2.21	snerge.wav	gerge.wav
341.471	4.4	2	0	1.632	meaf.wav	teaf.wav
345.879	4.8	4	1	0.805	learth.wav	plost.wav
350.689	4.4	4	0	1.598	pread.wav	slear.wav
355.097	4.4	5	1	2.678	blackcross.wav	blackcross.wav
359.506	4.0	4	1	1.478	quarf.wav	ralve.wav
363.514	4.0	4	0	n/a	shwarp.wav	larm.wav
367.522	4.0	6	1	0.746	o.wav	p.wav
