onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	3	1	0.822	stir.wav	blur.bmp
4.819999999999997	4.8	1	1	0.615	vase.wav	chase.bmp
9.639999999999997	4.4	6	0	0.46	j.wav	b.bmp
14.059999999999999	4.8	5	1	1.481	blackcross.wav	blackcross.bmp
18.88	4.4	5	1	1.425	blackcross.wav	blackcross.bmp
23.3	4.8	2	0	0.885	ford.wav	word.bmp
28.12	4.0	6	1	0.995	r.wav	s.bmp
32.138999999999996	4.8	5	1	1.207	blackcross.wav	blackcross.bmp
36.959	4.4	5	1	2.335	blackcross.wav	blackcross.bmp
41.379000000000005	4.0	4	1	0.883	fault.wav	note.bmp
45.397999999999996	4.8	5	1	1.555	blackcross.wav	blackcross.bmp
50.218	4.4	3	1	1.366	chase.wav	grace.bmp
54.638000000000005	4.0	2	1	0.936	stood.wav	flood.bmp
58.657	4.4	5	1	1.934	blackcross.wav	blackcross.bmp
63.077	4.8	5	1	1.706	blackcross.wav	blackcross.bmp
67.897	4.4	2	1	1.087	swap.wav	gap.bmp
72.31700000000001	4.4	1	1	0.622	pile.wav	mile.bmp
76.736	4.4	4	1	0.983	rule.wav	blur.bmp
81.156	4.0	4	1	1.321	tough.wav	dull.bmp
85.175	4.4	6	0	1.948	h.wav	p.bmp
89.595	4.4	5	1	1.512	blackcross.wav	blackcross.bmp
94.014	4.4	5	1	1.331	blackcross.wav	blackcross.bmp
98.434	4.8	5	1	1.308	blackcross.wav	blackcross.bmp
103.25399999999999	4.0	1	1	1.275	brow.wav	cow.bmp
107.273	4.4	2	0	0.953	pool.wav	wool.bmp
111.69300000000001	4.8	3	1	1.193	stool.wav	rule.bmp
116.513	4.0	1	1	1.492	spoon.wav	noon.bmp
120.53200000000001	4.8	5	1	1.773	blackcross.wav	blackcross.bmp
125.352	4.4	5	1	1.856	blackcross.wav	blackcross.bmp
129.772	4.8	5	1	1.523	blackcross.wav	blackcross.bmp
134.592	4.0	1	1	0.968	toss.wav	moss.bmp
138.611	4.4	4	1	1.955	pool.wav	tooth.bmp
143.031	4.4	5	1	1.806	blackcross.wav	blackcross.bmp
147.451	4.0	6	1	0.862	i.wav	j.bmp
151.47	4.0	3	1	1.56	float.wav	note.bmp
155.489	4.8	3	1	1.015	halt.wav	fault.bmp
160.309	4.4	4	1	1.185	youth.wav	hint.bmp
164.729	4.4	5	1	1.661	blackcross.wav	blackcross.bmp
169.149	4.0	4	1	1.287	wreath.wav	leap.bmp
173.168	4.8	6	1	1.027	t.wav	u.bmp
177.988	4.8	4	1	1.185	trial.wav	fall.bmp
182.808	4.8	2	0	1.699	breath.wav	wreath.bmp
187.62800000000001	4.4	5	1	1.655	blackcross.wav	blackcross.bmp
192.048	4.8	2	0	2.154	scratch.wav	watch.bmp
196.868	4.8	5	1	1.301	blackcross.wav	blackcross.bmp
201.68800000000002	4.0	3	1	0.791	fall.wav	crawl.bmp
205.708	4.8	2	1	1.502	dose.wav	pose.bmp
210.528	4.0	1	1	1.053	frost.wav	cost.bmp
214.547	4.8	2	1	1.082	pint.wav	hint.bmp
219.367	4.8	4	1	1.533	flight.wav	threat.bmp
224.187	4.0	5	1	1.759	blackcross.wav	blackcross.bmp
228.206	4.0	5	1	1.518	blackcross.wav	blackcross.bmp
232.22600000000003	4.4	6	0	0.911	a.wav	s.bmp
236.645	4.0	4	1	1.447	cream.wav	swarm.bmp
240.66400000000002	4.0	2	1	1.765	post.wav	cost.bmp
244.68300000000002	4.0	2	1	1.513	swarm.wav	harm.bmp
248.70200000000003	4.4	5	1	1.628	blackcross.wav	blackcross.bmp
253.12199999999999	4.0	2	1	1.203	wart.wav	smart.bmp
257.14099999999996	4.0	6	1	1.99	y.wav	o.bmp
261.15999999999997	4.0	5	1	1.575	blackcross.wav	blackcross.bmp
265.179	4.8	6	1	1.477	f.wav	n.bmp
270.0	4.0	5	1	1.47	blackcross.wav	blackcross.bmp
274.01899999999995	4.4	6	0	0.869	z.wav	g.bmp
278.438	4.8	4	1	1.338	ghost.wav	pose.bmp
283.25899999999996	4.4	1	1	1.11	goat.wav	float.bmp
287.678	4.0	5	1	1.49	blackcross.wav	blackcross.bmp
291.69699999999995	4.0	5	1	1.842	blackcross.wav	blackcross.bmp
295.71599999999995	4.4	6	0	1.803	k.wav	l.bmp
300.13599999999997	4.0	4	1	1.132	rum.wav	touch.bmp
304.155	4.4	4	0	1.399	june.wav	loop.bmp
308.575	4.4	2	0	1.368	stamp.wav	swamp.bmp
312.99499999999995	4.8	1	1	1.162	soak.wav	oak.bmp
317.815	4.0	5	1	1.711	blackcross.wav	blackcross.bmp
321.83399999999995	4.0	3	1	1.727	stroke.wav	soak.bmp
325.85299999999995	4.4	3	1	2.148	bluff.wav	tough.bmp
330.27299999999997	4.8	4	1	1.012	both.wav	stroke.bmp
335.09299999999996	4.4	3	1	0.803	rum.wav	numb.bmp
339.513	4.8	3	1	1.752	odd.wav	rod.bmp
344.33299999999997	4.8	6	1	1.268	y.wav	z.bmp
349.15299999999996	4.4	6	0	0.865	c.wav	u.bmp
353.573	4.0	5	1	1.594	blackcross.wav	blackcross.bmp
357.592	4.4	1	1	1.227	beef.wav	reef.bmp
362.01099999999997	4.4	1	1	1.088	stool.wav	fool.bmp
366.431	5.2	6	0	n/a	v.wav	w.bmp
