onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	5	1	1.362	blackcross.wav	blackcross.wav
4.846999999999998	4.4	2	1	1.431	post.wav	cost.wav
9.280000000000001	5.2	2	0	n/a	smooth.wav	tooth.wav
14.486999999999995	4.4	4	1	1.168	swap.wav	watch.wav
18.906999999999996	4.4	5	1	1.103	blackcross.wav	blackcross.wav
23.326999999999998	4.0	5	1	1.502	blackcross.wav	blackcross.wav
27.345999999999997	4.8	5	1	1.351	blackcross.wav	blackcross.wav
32.153	4.4	5	1	1.449	blackcross.wav	blackcross.wav
36.559	4.0	5	1	1.343	blackcross.wav	blackcross.wav
40.578	4.8	4	1	1.148	thief.wav	plead.wav
45.41199999999999	4.0	6	1	1.239	l.wav	d.wav
49.431	4.8	4	1	1.683	glow.wav	stove.wav
54.265	4.0	4	1	1.135	port.wav	warm.wav
58.28399999999999	4.4	5	1	1.223	blackcross.wav	blackcross.wav
62.69	4.0	2	1	1.182	fought.wav	drought.wav
66.709	4.0	5	1	1.236	blackcross.wav	blackcross.wav
70.728	4.0	6	1	1.09	v.wav	w.wav
74.761	4.0	1	0	1.42	glide.wav	bride.wav
78.78	4.8	2	0	1.497	scratch.wav	watch.wav
83.614	4.4	4	1	2.11	trial.wav	fall.wav
88.02	4.4	4	0	1.198	wreath.wav	leap.wav
92.44	4.8	2	1	1.606	both.wav	cloth.wav
97.247	4.4	6	1	1.22	r.wav	s.wav
101.67999999999999	4.0	4	1	1.163	grace.wav	fence.wav
105.699	4.8	5	1	1.584	blackcross.wav	blackcross.wav
110.50599999999999	4.4	2	0	1.877	pool.wav	wool.wav
114.926	4.4	1	0	1.316	shove.wav	glove.wav
119.33200000000001	4.0	5	1	1.58	blackcross.wav	blackcross.wav
123.35099999999998	4.0	1	1	1.246	scheme.wav	theme.wav
127.36999999999999	4.0	5	1	1.305	blackcross.wav	blackcross.wav
131.389	4.8	4	1	1.187	cream.wav	swarm.wav
136.223	4.0	6	1	1.291	k.wav	t.wav
140.269	4.4	1	1	1.601	harm.wav	farm.wav
144.688	4.0	5	1	1.422	blackcross.wav	blackcross.wav
148.70799999999997	4.4	6	1	1.71	i.wav	j.wav
153.11399999999998	4.0	5	1	1.522	blackcross.wav	blackcross.wav
157.13299999999998	4.0	3	1	1.35	june.wav	noon.wav
161.152	4.4	5	1	1.093	blackcross.wav	blackcross.wav
165.599	4.0	1	1	2.328	pile.wav	mile.wav
169.618	4.4	1	1	1.291	sweep.wav	creep.wav
174.024	4.0	3	0	1.319	stool.wav	rule.wav
178.043	4.0	5	1	1.772	blackcross.wav	blackcross.wav
182.062	4.4	5	1	1.558	blackcross.wav	blackcross.wav
186.469	4.0	5	1	1.296	blackcross.wav	blackcross.wav
190.488	4.0	5	1	1.297	blackcross.wav	blackcross.wav
194.507	4.4	5	1	1.481	blackcross.wav	blackcross.wav
198.92700000000002	4.4	3	1	1.228	pile.wav	trial.wav
203.33299999999997	4.8	6	1	1.02	z.wav	g.wav
208.14	4.8	5	1	1.39	blackcross.wav	blackcross.wav
212.947	4.4	4	1	2.441	gross.wav	post.wav
217.36700000000002	4.8	3	1	1.241	wheel.wav	deal.wav
222.214	4.8	3	1	1.448	flight.wav	spite.wav
227.04700000000003	4.8	2	1	1.787	tomb.wav	comb.wav
231.85399999999998	4.0	6	1	1.273	k.wav	l.wav
235.887	4.4	6	1	1.326	a.wav	b.wav
240.293	4.4	3	1	1.7	bluff.wav	tough.wav
244.71299999999997	4.0	5	1	1.611	blackcross.wav	blackcross.wav
248.73199999999997	4.0	3	0	1.662	chase.wav	grace.wav
252.764	4.4	3	1	1.097	roast.wav	ghost.wav
257.171	4.0	5	1	1.123	blackcross.wav	blackcross.wav
261.19	4.8	6	1	1.11	w.wav	e.wav
265.99699999999996	4.4	2	1	1.421	swarm.wav	harm.wav
270.43	4.4	1	1	1.276	goat.wav	float.wav
274.84999999999997	4.4	6	1	1.325	m.wav	n.wav
279.28299999999996	4.8	3	1	1.326	stir.wav	blur.wav
284.09	4.8	5	1	1.273	blackcross.wav	blackcross.wav
288.897	4.0	5	1	1.155	blackcross.wav	blackcross.wav
292.916	4.4	2	1	1.217	threat.wav	wheat.wav
297.323	4.8	6	1	1.556	j.wav	b.wav
302.12899999999996	4.4	4	1	1.323	youth.wav	hint.wav
306.549	4.4	6	1	1.193	a.wav	s.wav
310.955	4.8	5	1	1.291	blackcross.wav	blackcross.wav
315.763	4.0	3	0	1.161	quart.wav	port.wav
319.79499999999996	4.4	3	1	1.156	soup.wav	loop.wav
324.214	5.2	4	0	n/a	stamp.wav	tomb.wav
329.462	4.8	1	1	1.403	neat.wav	wheat.wav
334.29499999999996	4.8	1	1	1.264	strap.wav	gap.wav
339.142	4.4	2	1	1.361	dose.wav	pose.wav
343.562	4.8	4	1	1.317	flight.wav	threat.wav
348.37	4.8	4	1	1.215	rule.wav	blur.wav
353.17699999999996	4.0	5	1	1.154	blackcross.wav	blackcross.wav
357.195	4.4	5	1	1.302	blackcross.wav	blackcross.wav
361.615	4.8	5	1	1.424	blackcross.wav	blackcross.wav
366.435	5.2	1	0	n/a	bull.wav	full.wav
