onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	5	1	2.109	blackcross.wav	blackcross.wav
4.806999999999995	4.4	2	1	0.854	post.wav	cost.wav
9.212999999999994	5.2	2	0	n/a	smooth.wav	tooth.wav
14.419999999999995	4.4	4	1	1.426	swap.wav	watch.wav
18.839999999999996	4.4	5	1	1.251	blackcross.wav	blackcross.wav
23.259999999999998	4.0	5	1	1.552	blackcross.wav	blackcross.wav
27.266	4.8	5	1	1.171	blackcross.wav	blackcross.wav
32.073	4.4	5	1	1.282	blackcross.wav	blackcross.wav
36.47899999999999	4.0	5	1	1.324	blackcross.wav	blackcross.wav
40.498	4.8	4	1	1.126	thief.wav	plead.wav
45.305	4.0	6	1	1.13	l.wav	d.wav
49.32399999999999	4.8	4	1	1.369	glow.wav	stove.wav
54.132	4.0	4	1	2.148	port.wav	warm.wav
58.15	4.4	5	0	n/a	blackcross.wav	blackcross.wav
62.556999999999995	4.0	2	1	1.102	fought.wav	drought.wav
66.576	4.0	5	0	n/a	blackcross.wav	blackcross.wav
70.595	4.0	6	0	1.482	v.wav	w.wav
74.614	4.0	1	1	1.623	glide.wav	bride.wav
78.63300000000001	4.8	2	1	0.973	scratch.wav	watch.wav
83.44	4.4	4	1	2.175	trial.wav	fall.wav
87.85999999999999	4.4	4	0	1.302	wreath.wav	leap.wav
92.28	4.8	2	1	1.181	both.wav	cloth.wav
97.08699999999999	4.4	6	0	1.061	r.wav	s.wav
101.493	4.0	4	1	1.407	grace.wav	fence.wav
105.512	4.8	5	1	1.934	blackcross.wav	blackcross.wav
110.31899999999999	4.4	2	1	1.335	pool.wav	wool.wav
114.73899999999998	4.4	1	1	1.419	shove.wav	glove.wav
119.14499999999998	4.0	5	1	1.298	blackcross.wav	blackcross.wav
123.16399999999999	4.0	1	1	2.041	scheme.wav	theme.wav
127.184	4.0	5	0	n/a	blackcross.wav	blackcross.wav
131.203	4.8	4	1	2.812	cream.wav	swarm.wav
136.01	4.0	6	0	1.583	k.wav	t.wav
140.029	4.4	1	1	1.24	harm.wav	farm.wav
144.435	4.0	5	1	2.082	blackcross.wav	blackcross.wav
148.45399999999998	4.4	6	1	2.186	i.wav	j.wav
152.874	4.0	5	1	1.843	blackcross.wav	blackcross.wav
156.893	4.0	3	0	1.679	june.wav	noon.wav
160.91199999999998	4.4	5	1	1.963	blackcross.wav	blackcross.wav
165.319	4.0	1	1	1.482	pile.wav	mile.wav
169.338	4.4	1	0	1.511	sweep.wav	creep.wav
173.744	4.0	3	1	1.413	stool.wav	rule.wav
177.76299999999998	4.0	5	1	2.097	blackcross.wav	blackcross.wav
181.78199999999998	4.4	5	1	1.568	blackcross.wav	blackcross.wav
186.189	4.0	5	1	2.21	blackcross.wav	blackcross.wav
190.195	4.0	5	1	1.407	blackcross.wav	blackcross.wav
194.214	4.4	5	1	1.65	blackcross.wav	blackcross.wav
198.61999999999998	4.4	3	1	1.238	pile.wav	trial.wav
203.04	4.8	6	1	0.997	z.wav	g.wav
207.84699999999998	4.8	5	1	1.311	blackcross.wav	blackcross.wav
212.65399999999997	4.4	4	1	1.298	gross.wav	post.wav
217.05999999999997	4.8	3	1	0.724	wheel.wav	deal.wav
221.867	4.8	3	1	1.5	flight.wav	spite.wav
226.674	4.8	2	1	1.314	tomb.wav	comb.wav
231.48099999999997	4.0	6	1	1.871	k.wav	l.wav
235.49999999999997	4.4	6	1	1.262	a.wav	b.wav
239.907	4.4	3	1	1.027	bluff.wav	tough.wav
244.31300000000002	4.0	5	1	1.469	blackcross.wav	blackcross.wav
248.33199999999997	4.0	3	1	1.368	chase.wav	grace.wav
252.35099999999997	4.4	3	1	1.017	roast.wav	ghost.wav
256.771	4.0	5	1	1.173	blackcross.wav	blackcross.wav
260.79	4.8	6	1	1.897	w.wav	e.wav
265.59700000000004	4.4	2	1	1.08	swarm.wav	harm.wav
270.017	4.4	1	1	1.139	goat.wav	float.wav
274.423	4.4	6	0	1.849	m.wav	n.wav
278.843	4.8	3	0	1.047	stir.wav	blur.wav
283.65000000000003	4.8	5	1	1.693	blackcross.wav	blackcross.wav
288.457	4.0	5	1	1.714	blackcross.wav	blackcross.wav
292.476	4.4	2	1	1.153	threat.wav	wheat.wav
296.882	4.8	6	1	1.59	j.wav	b.wav
301.689	4.4	4	1	1.119	youth.wav	hint.wav
306.10900000000004	4.4	6	1	1.561	a.wav	s.wav
310.529	4.8	5	1	1.251	blackcross.wav	blackcross.wav
315.336	4.0	3	1	1.138	quart.wav	port.wav
319.355	4.4	3	0	1.338	soup.wav	loop.wav
323.761	5.2	4	0	n/a	stamp.wav	tomb.wav
328.969	4.8	1	1	1.507	neat.wav	wheat.wav
333.776	4.8	1	1	1.344	strap.wav	gap.wav
338.583	4.4	2	1	1.236	dose.wav	pose.wav
342.98900000000003	4.8	4	1	1.078	flight.wav	threat.wav
347.809	4.8	4	1	1.974	rule.wav	blur.wav
352.61600000000004	4.0	5	1	1.772	blackcross.wav	blackcross.wav
356.635	4.4	5	1	1.22	blackcross.wav	blackcross.wav
361.04200000000003	4.8	5	1	1.661	blackcross.wav	blackcross.wav
365.84900000000005	5.2	1	0	n/a	bull.wav	full.wav
