onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	1	0	1.088	numb.wav	crumb.wav
4.016999999999996	4.4	2	0	1.467	stamp.wav	swamp.wav
8.435000000000002	4.4	3	1	2.005	fall.wav	crawl.wav
12.852999999999994	4.0	3	1	1.388	tense.wav	fence.wav
16.869	4.8	5	1	1.713	blackcross.wav	blackcross.wav
21.689000000000007	4.8	5	1	1.368	blackcross.wav	blackcross.wav
26.509	4.8	5	1	1.785	blackcross.wav	blackcross.wav
31.329000000000008	4.8	5	1	1.302	blackcross.wav	blackcross.wav
36.147999999999996	4.4	5	1	1.498	blackcross.wav	blackcross.wav
40.56700000000001	4.8	6	1	1.112	e.wav	f.wav
45.385999999999996	4.4	6	1	1.483	c.wav	u.wav
49.804	4.8	3	0	1.114	stroke.wav	soak.wav
54.623999999999995	4.8	5	1	1.307	blackcross.wav	blackcross.wav
59.44399999999999	4.0	2	0	0.991	cow.wav	glow.wav
63.46000000000001	4.4	6	1	1.612	o.wav	p.wav
67.87800000000001	4.8	6	1	1.059	t.wav	u.wav
72.69800000000001	4.4	3	1	1.033	odd.wav	rod.wav
77.11600000000001	4.4	3	1	0.912	halt.wav	fault.wav
81.53399999999999	4.0	4	1	1.283	june.wav	loop.wav
85.55099999999999	4.0	3	1	1.16	leap.wav	sweep.wav
89.56700000000001	4.8	5	1	1.373	blackcross.wav	blackcross.wav
94.387	4.0	4	1	1.13	smart.wav	drought.wav
98.404	4.4	1	0	1.336	flood.wav	blood.wav
102.822	4.4	5	1	1.515	blackcross.wav	blackcross.wav
107.24000000000001	4.0	1	0	0.955	bluff.wav	puff.wav
111.256	4.8	5	0	2.025	blackcross.wav	blackcross.wav
116.076	4.0	2	0	1.272	ford.wav	word.wav
120.09200000000001	4.0	5	1	1.503	blackcross.wav	blackcross.wav
124.10900000000001	4.0	6	1	1.135	y.wav	o.wav
128.125	4.4	4	1	1.512	wheel.wav	sneak.wav
132.543	4.0	3	0	1.395	rum.wav	numb.wav
136.56	4.8	4	1	1.358	ghost.wav	pose.wav
141.38	4.4	3	1	1.027	scheme.wav	cream.wav
145.798	4.8	1	1	1.509	frost.wav	cost.wav
150.618	4.8	3	0	1.129	thief.wav	beef.wav
155.437	4.4	4	1	1.685	fault.wav	note.wav
159.855	4.4	1	1	0.861	vase.wav	chase.wav
164.273	4.0	2	1	1.251	glove.wav	stove.wav
168.29	4.0	2	1	1.225	plead.wav	spread.wav
172.306	4.4	1	1	1.204	thread.wav	spread.wav
176.724	4.8	2	1	1.078	dull.wav	bull.wav
181.544	4.4	5	1	1.329	blackcross.wav	blackcross.wav
185.962	4.0	5	1	1.312	blackcross.wav	blackcross.wav
189.97899999999998	4.8	1	1	1.2	spoon.wav	noon.wav
194.79899999999998	4.4	5	1	1.336	blackcross.wav	blackcross.wav
199.21699999999998	4.8	5	1	1.455	blackcross.wav	blackcross.wav
204.036	4.4	6	1	1.064	c.wav	d.wav
208.454	4.4	1	0	1.145	brow.wav	cow.wav
212.873	4.0	1	1	1.367	quart.wav	wart.wav
216.889	4.0	3	1	1.022	float.wav	note.wav
220.906	4.4	5	1	1.34	blackcross.wav	blackcross.wav
225.324	4.4	2	1	1.529	swap.wav	gap.wav
229.74200000000002	4.8	6	1	1.05	g.wav	h.wav
234.56099999999998	4.8	2	0	1.593	mouth.wav	youth.wav
239.38100000000003	4.4	5	1	1.38	blackcross.wav	blackcross.wav
243.79899999999998	4.0	2	1	1.478	touch.wav	couch.wav
247.81599999999997	4.8	6	1	1.24	y.wav	z.wav
252.63600000000002	4.4	2	1	1.326	breath.wav	wreath.wav
257.054	4.0	4	1	1.742	dried.wav	stood.wav
261.07	4.8	2	0	1.3	pint.wav	hint.wav
265.89	4.0	2	1	1.389	gross.wav	moss.wav
269.906	4.0	6	1	1.528	i.wav	r.wav
273.923	4.0	4	1	1.441	ford.wav	rod.wav
277.939	4.8	3	1	1.053	cheek.wav	sneak.wav
282.759	4.4	5	1	1.253	blackcross.wav	blackcross.wav
287.177	4.4	5	1	1.368	blackcross.wav	blackcross.wav
291.595	4.8	5	1	1.284	blackcross.wav	blackcross.wav
296.415	4.8	6	1	0.926	f.wav	n.wav
301.248	4.8	1	1	1.189	beef.wav	reef.wav
306.068	4.0	1	1	0.969	soak.wav	oak.wav
310.098	4.8	1	0	1.378	fought.wav	sought.wav
314.944	4.0	1	1	1.038	stool.wav	fool.wav
318.974	4.8	3	1	1.168	warm.wav	form.wav
323.821	4.8	2	1	1.619	wart.wav	smart.wav
328.667	4.0	6	1	1.201	v.wav	m.wav
332.697	4.8	3	1	1.15	bride.wav	dried.wav
337.517	4.8	1	1	1.463	toss.wav	moss.wav
342.35	4.4	2	1	1.555	stood.wav	flood.wav
346.781	4.8	4	1	1.068	pool.wav	tooth.wav
351.614	4.4	4	1	1.47	rum.wav	touch.wav
356.033	4.4	5	1	1.295	blackcross.wav	blackcross.wav
360.464	4.0	4	1	1.394	tough.wav	dull.wav
364.494	4.0	4	1	1.339	both.wav	stroke.wav
368.51	4.0	6	1	0.933	h.wav	p.wav
