onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	2	0	0.833	slour.bmp	vour.bmp
4.008000000000003	4.0	5	1	1.044	blackcross.bmp	blackcross.bmp
8.015999999999998	4.0	6	1	0.889	a.bmp	s.bmp
12.024999999999999	4.0	3	0	1.066	reash.bmp	sliche.bmp
16.033	4.4	5	1	1.286	blackcross.bmp	blackcross.bmp
20.442	4.4	6	1	0.66	i.bmp	j.bmp
24.851	4.4	1	1	0.617	treens.bmp	smeens.bmp
29.259999999999998	4.4	1	1	0.565	vuss.bmp	duss.bmp
33.67	4.8	6	0	0.765	f.bmp	n.bmp
38.48	4.8	1	1	0.808	zurf.bmp	hurf.bmp
43.288999999999994	4.8	5	1	1.125	blackcross.bmp	blackcross.bmp
48.099	4.8	1	1	0.589	crelm.bmp	melm.bmp
52.909	4.0	2	0	0.762	clease.bmp	prease.bmp
56.918	4.0	1	1	0.696	twirt.bmp	stirt.bmp
60.925999999999995	4.4	3	1	0.845	slurl.bmp	dirl.bmp
65.33500000000001	4.4	4	1	0.822	blease.bmp	seaf.bmp
69.744	4.4	5	1	0.991	blackcross.bmp	blackcross.bmp
74.15299999999999	4.8	5	1	1.03	blackcross.bmp	blackcross.bmp
78.963	4.8	4	1	0.557	quarf.bmp	ralve.bmp
83.773	4.8	6	0	0.817	m.bmp	n.bmp
88.583	4.8	1	1	0.891	clurl.bmp	turl.bmp
93.393	4.8	6	1	0.598	r.bmp	s.bmp
98.203	4.0	5	1	1.046	blackcross.bmp	blackcross.bmp
102.21200000000002	4.0	3	1	0.918	brunge.bmp	skonge.bmp
106.22	4.0	4	1	1.129	strough.bmp	wouth.bmp
110.22900000000001	4.4	6	1	1.056	l.bmp	d.bmp
114.637	4.4	5	1	0.885	blackcross.bmp	blackcross.bmp
119.04600000000002	4.4	5	1	0.734	blackcross.bmp	blackcross.bmp
123.45600000000002	4.4	5	1	1.162	blackcross.bmp	blackcross.bmp
127.86500000000001	4.8	5	1	1.022	blackcross.bmp	blackcross.bmp
132.675	4.8	1	1	0.924	crense.bmp	nense.bmp
137.485	4.8	5	1	1.089	blackcross.bmp	blackcross.bmp
142.29500000000002	4.0	2	0	0.966	twough.bmp	drough.bmp
146.303	4.0	2	1	0.995	twarf.bmp	starf.bmp
150.311	4.0	5	1	1.014	blackcross.bmp	blackcross.bmp
154.32	4.0	2	0	0.782	meaf.bmp	teaf.bmp
158.328	4.0	6	1	0.82	t.bmp	u.bmp
162.336	4.4	5	1	0.933	blackcross.bmp	blackcross.bmp
166.745	4.4	5	1	1.066	blackcross.bmp	blackcross.bmp
171.154	4.4	5	1	1.383	blackcross.bmp	blackcross.bmp
175.56300000000002	4.4	5	1	1.062	blackcross.bmp	blackcross.bmp
179.973	4.4	5	1	1.019	blackcross.bmp	blackcross.bmp
184.382	4.8	4	1	1.305	vood.bmp	shase.bmp
189.192	4.8	3	1	1.48	glutch.bmp	nuch.bmp
194.002	4.8	4	1	1.031	plange.bmp	jase.bmp
198.812	4.8	5	1	0.952	blackcross.bmp	blackcross.bmp
203.622	4.0	6	1	0.769	c.bmp	u.bmp
207.63	4.4	2	0	0.755	slange.bmp	prange.bmp
212.03900000000002	4.0	1	1	0.812	vearn.bmp	glearn.bmp
216.048	4.0	2	0	0.722	zalve.bmp	walve.bmp
220.056	4.0	6	1	0.702	j.bmp	b.bmp
224.064	4.0	4	1	0.685	sharf.bmp	twove.bmp
228.073	4.0	3	1	1.167	chelm.bmp	swealm.bmp
232.08	4.0	5	1	0.989	blackcross.bmp	blackcross.bmp
236.08900000000003	4.0	5	1	0.886	blackcross.bmp	blackcross.bmp
240.09799999999998	4.4	2	0	0.727	plown.bmp	rown.bmp
244.506	4.4	5	1	0.824	blackcross.bmp	blackcross.bmp
248.915	4.4	5	1	1.311	blackcross.bmp	blackcross.bmp
253.32399999999998	4.4	2	0	0.807	glead.bmp	jead.bmp
257.734	4.4	3	1	0.952	shrune.bmp	hoon.bmp
262.143	4.4	3	1	1.173	pript.bmp	shrypt.bmp
266.55199999999996	4.4	6	1	0.175	g.bmp	h.bmp
270.96099999999996	4.4	4	1	0.898	splour.bmp	morth.bmp
275.37	4.4	5	1	0.956	blackcross.bmp	blackcross.bmp
279.779	4.4	4	0	0.276	learth.bmp	plost.bmp
284.188	4.8	4	1	0.835	neaf.bmp	shrease.bmp
288.998	4.8	4	0	1.388	scose.bmp	brost.bmp
293.808	4.8	1	1	0.824	plipt.bmp	bipt.bmp
298.618	4.8	6	1	0.743	o.bmp	p.bmp
303.428	4.8	5	1	0.975	blackcross.bmp	blackcross.bmp
308.272	4.8	4	1	1.093	spouth.bmp	zull.bmp
313.082	4.0	4	1	0.698	drose.bmp	crange.bmp
317.09	4.0	1	1	0.978	swault.bmp	lault.bmp
321.099	4.0	3	1	0.942	derb.bmp	shurb.bmp
325.10699999999997	4.0	3	1	1.155	nerge.bmp	yurge.bmp
329.11499999999995	4.4	3	1	0.69	yeal.bmp	sheel.bmp
333.524	4.4	4	1	0.937	glough.bmp	vown.bmp
337.96599999999995	4.4	1	1	1.015	twide.bmp	stide.bmp
342.376	4.4	6	1	0.85	c.bmp	d.bmp
346.78499999999997	4.8	1	1	0.782	preash.bmp	sleash.bmp
351.59499999999997	4.8	6	1	0.59	k.bmp	t.bmp
356.405	4.8	2	0	1.646	zow.bmp	shrow.bmp
361.215	4.8	4	1	0.975	vead.bmp	slood.bmp
366.025	4.8	5	1	0.982	blackcross.bmp	blackcross.bmp
