onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.8	3	1	0.682	stir.wav	blur.bmp
4.832999999999998	4.8	1	0	0.711	vase.wav	chase.bmp
9.653999999999996	4.4	6	1	0.686	j.wav	b.bmp
14.073	4.8	5	1	1.772	blackcross.wav	blackcross.bmp
18.894	4.4	5	1	1.927	blackcross.wav	blackcross.bmp
23.313000000000002	4.8	2	0	0.707	ford.wav	word.bmp
28.133000000000003	4.0	6	1	0.904	r.wav	s.bmp
32.153	4.8	5	1	2.129	blackcross.wav	blackcross.bmp
36.973000000000006	4.4	5	1	1.927	blackcross.wav	blackcross.bmp
41.406	4.0	4	1	1.267	fault.wav	note.bmp
45.425000000000004	4.8	5	1	1.873	blackcross.wav	blackcross.bmp
50.25899999999999	4.4	3	0	0.627	chase.wav	grace.bmp
54.692	4.0	2	0	1.274	stood.wav	flood.bmp
58.711000000000006	4.4	5	1	2.423	blackcross.wav	blackcross.bmp
63.13	4.8	5	1	1.668	blackcross.wav	blackcross.bmp
67.951	4.4	2	1	0.953	swap.wav	gap.bmp
72.37	4.4	1	1	0.559	pile.wav	mile.bmp
76.81700000000001	4.4	4	1	0.785	rule.wav	blur.bmp
81.25	4.0	4	1	2.566	tough.wav	dull.bmp
85.269	4.4	6	0	1.158	h.wav	p.bmp
89.689	4.4	5	1	1.777	blackcross.wav	blackcross.bmp
94.108	4.4	5	1	2.002	blackcross.wav	blackcross.bmp
98.52799999999999	4.8	5	1	1.693	blackcross.wav	blackcross.bmp
103.362	4.0	1	1	0.949	brow.wav	cow.bmp
107.394	4.4	2	0	0.687	pool.wav	wool.bmp
111.814	4.8	3	1	1.679	stool.wav	rule.bmp
116.64699999999999	4.0	1	0	1.085	spoon.wav	noon.bmp
120.666	4.8	5	1	1.584	blackcross.wav	blackcross.bmp
125.487	4.4	5	1	1.483	blackcross.wav	blackcross.bmp
129.906	4.8	5	1	1.39	blackcross.wav	blackcross.bmp
134.73999999999998	4.0	1	0	0.698	toss.wav	moss.bmp
138.759	4.4	4	1	1.034	pool.wav	tooth.bmp
143.179	4.4	5	1	1.675	blackcross.wav	blackcross.bmp
147.59799999999998	4.0	6	0	2.317	i.wav	j.bmp
151.631	4.0	3	1	0.905	float.wav	note.bmp
155.664	4.8	3	0	0.709	halt.wav	fault.bmp
160.49699999999999	4.4	4	1	1.01	youth.wav	hint.bmp
164.917	4.4	5	1	1.543	blackcross.wav	blackcross.bmp
169.35	4.0	4	0	0.725	wreath.wav	leap.bmp
173.369	4.8	6	1	0.774	t.wav	u.bmp
178.202	4.8	4	1	0.855	trial.wav	fall.bmp
183.036	4.8	2	1	1.109	breath.wav	wreath.bmp
187.856	4.4	5	1	1.416	blackcross.wav	blackcross.bmp
192.289	4.8	2	1	1.345	scratch.wav	watch.bmp
197.10899999999998	4.8	5	1	1.942	blackcross.wav	blackcross.bmp
201.94299999999998	4.0	3	0	1.715	fall.wav	crawl.bmp
205.976	4.8	2	1	3.159	dose.wav	pose.bmp
210.82299999999998	4.0	1	0	1.532	frost.wav	cost.bmp
214.855	4.8	2	0	3.098	pint.wav	hint.bmp
219.67499999999998	4.8	4	1	0.782	flight.wav	threat.bmp
224.495	4.0	5	1	2.152	blackcross.wav	blackcross.bmp
228.515	4.0	5	1	1.525	blackcross.wav	blackcross.bmp
232.534	4.4	6	1	1.176	a.wav	s.bmp
236.96699999999998	4.0	4	1	0.704	cream.wav	swarm.bmp
240.99899999999997	4.0	2	1	1.796	post.wav	cost.bmp
245.03199999999998	4.0	2	0	1.085	swarm.wav	harm.bmp
249.051	4.4	5	1	2.669	blackcross.wav	blackcross.bmp
253.48399999999998	4.0	2	1	0.768	wart.wav	smart.bmp
257.503	4.0	6	1	0.839	y.wav	o.bmp
261.522	4.0	5	1	1.774	blackcross.wav	blackcross.bmp
265.554	4.8	6	0	1.178	f.wav	n.bmp
270.375	4.0	5	1	1.399	blackcross.wav	blackcross.bmp
274.394	4.4	6	1	0.629	z.wav	g.bmp
278.827	4.8	4	1	0.813	ghost.wav	pose.bmp
283.65999999999997	4.4	1	0	1.547	goat.wav	float.bmp
288.08	4.0	5	1	1.629	blackcross.wav	blackcross.bmp
292.099	4.0	5	1	1.442	blackcross.wav	blackcross.bmp
296.118	4.4	6	1	1.331	k.wav	l.bmp
300.551	4.0	4	1	0.65	rum.wav	touch.bmp
304.57	4.4	4	1	0.593	june.wav	loop.bmp
308.99	4.4	2	1	0.839	stamp.wav	swamp.bmp
313.423	4.8	1	0	0.704	soak.wav	oak.bmp
318.243	4.0	5	1	1.893	blackcross.wav	blackcross.bmp
322.289	4.0	3	1	0.922	stroke.wav	soak.bmp
326.308	4.4	3	0	1.977	bluff.wav	tough.bmp
330.728	4.8	4	1	0.851	both.wav	stroke.bmp
335.548	4.4	3	1	1.632	rum.wav	numb.bmp
339.981	4.8	3	1	1.369	odd.wav	rod.bmp
344.802	4.8	6	1	0.703	y.wav	z.bmp
349.635	4.4	6	1	0.873	c.wav	u.bmp
354.055	4.0	5	1	1.552	blackcross.wav	blackcross.bmp
358.087	4.4	1	1	1.064	beef.wav	reef.bmp
362.507	4.4	1	0	0.883	stool.wav	fool.bmp
366.927	5.2	6	1	0.596	v.wav	w.bmp
